rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
35,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,93,301,301,60,60,54,75,134.8571429
36,The Off-Season,J. Cole,4,15,8,301,301,40,301,138.5714286
37,APOLLO,Fireboy Dml,33,301,301,23,23,15,301,142.4285714
38,Love or the Word (EP),Jaywillz,301,69,301,11,11,3,301,142.4285714
39,Vince Staples,Vince Staples,60,22,11,301,301,301,59,150.7142857
40,The Palmwine Express,Show Dem Camp,15,48,69,301,301,23,301,151.1428571
41,Outside,Burna Boy,41,301,301,57,57,7,301,152.1428571
42,Ea$t N We$t,Dremo,72,68,301,25,25,301,301,156.1428571
43,A Better Time,DaVido,301,301,301,75,75,10,43,158
44,American Teen,Khalid,301,84,301,35,35,301,54,158.7142857
45,Man Of Galilee,Judikay,86,30,301,52,52,301,301,160.4285714
46,"Laughter, Tears & Goosebumps",Fireboy Dml,90,50,301,301,301,53,30,160.8571429
47,ASTROWORLD,Travis Scott,97,301,10,58,58,301,301,160.8571429
48,Haitian Boy Kodak,Kodak Black,301,67,301,66,66,301,35,162.4285714
49,Flu Game,AJ Tracey,75,26,301,70,70,301,301,163.4285714
50,Goodbye & Good Riddance,Juice Wrld,301,301,67,59,59,58,301,163.7142857
51,TEMPORARY HIGHS IN THE VIOLET SKIES,Snoh Aalegra,24,57,85,301,301,301,92,165.8571429
52,SAVAGE MODE II,21 Savage,301,301,59,73,73,301,84,170.2857143
53,Mars,BadboyMarz,67,40,301,100,100,301,301,172.8571429
54,8th Wondah,Sound Sultan,301,78,70,85,85,301,301,174.4285714
55,ROOTS,The Cavemen.,301,17,15,301,301,301,28,180.5714286
56,The Search,NF,301,301,30,18,18,301,301,181.4285714
57,Please Excuse Me for Being Antisocial,Roddy Ricch,301,18,301,32,32,301,301,183.7142857
58,Jubilee: Juneteenth Edition,Maverick City Music,27,301,301,29,29,301,301,184.1428571
59,Free Spirit,Khalid,301,21,301,39,39,301,301,186.1428571
60,For Broken Ears,Tems,14,28,60,301,301,301,301,186.5714286
61,Planet Her,Doja Cat,62,301,18,301,301,301,23,186.7142857
62,Superstar,Wizkid,301,301,301,42,42,301,20,186.8571429
63,The Human Condition,Jon Bellion,301,7,301,301,301,29,78,188.2857143
64,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)",LSD,38,301,301,45,45,301,301,190.2857143
65,Get Layd,Omah lay,20,301,301,54,54,301,301,190.2857143
66,SoulFly,Rod Wave,76,301,301,301,301,32,25,191
67,Goodbye & Good Riddance (Anniversary Edition),Juice Wrld,301,301,28,301,301,69,37,191.1428571
68,The Voice (Deluxe),Lil Durk,301,43,301,301,301,72,27,192.2857143
69,Heaven Or Hell,Don Toliver,84,38,301,301,301,21,301,192.4285714
70,Carpe Diem,Olamide,301,301,61,301,301,44,48,193.8571429
71,OXYGENE,Oxlade,49,301,301,53,53,301,301,194.1428571
72,El Dorado,24kgoldn,301,72,51,301,301,41,301,195.4285714
73,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,18,77,301,301,301,301,71,195.7142857
74,Masta Groove,Masterkraft,301,301,301,64,64,301,51,197.5714286
75,What Have We Done,Omah lay,31,301,301,74,74,301,301,197.5714286
76,Hopeless Romantic,Tomi Thomas,301,301,49,65,65,301,301,197.5714286
77,Legends Never Die,Juice Wrld,301,301,26,78,78,301,301,198
78,Rapture EP,Koffee,301,74,62,301,301,301,76,202.2857143
79,Light,MohBad,301,36,301,96,96,301,301,204.5714286
80,Starboy,The Weeknd,59,87,301,301,301,301,89,205.5714286
81,Hollywood's Bleeding,Post Malone,91,81,301,301,301,75,301,207.2857143
82,True 2 Myself,Lil Tjay,301,80,301,91,91,301,301,209.4285714
83,Barter 6,Young Thug,301,301,301,98,98,67,301,209.5714286
84,Zero Panic,Balloranking,301,301,19,301,301,17,301,220.1428571
85,Send Them To Coventry,Pa Salieu,301,301,301,22,22,301,301,221.2857143
86,Hood Boy Dreams,Jeriq,301,301,301,24,24,301,301,221.8571429
87,Be Right Back,Jorja Smith,301,301,301,30,30,301,301,223.5714286
88,Big Conspiracy,J Hus,301,12,301,301,301,301,49,223.7142857
89,Evolution,Joyner Lucas,301,301,301,31,31,301,301,223.8571429
90,Meet The Woo 2 (Deluxe),Pop Smoke,21,301,301,301,301,301,45,224.4285714
91,Chrome,Zinoleesky,301,301,301,33,33,301,301,224.4285714
92,Therapy Session,NF,301,53,16,301,301,301,301,224.8571429
93,God's Favourite Baby,Limoblaze,26,301,44,301,301,301,301,225
94,2 in 1,Darkoo,301,301,301,301,301,39,34,225.4285714
95,While The World Was Burning,SAINt JHN,301,301,23,301,301,51,301,225.5714286
96,Feed Tha Streets II,Roddy Ricch,301,301,301,37,37,301,301,225.5714286
97,Product of My Environment,Abra Cadabra,301,19,57,301,301,301,301,225.8571429
98,I LOVE GIRLS WITH TROBUL,Sarz,301,301,301,40,40,301,301,226.4285714
99,Rum & Boogie,Peruzzi,301,42,301,301,301,38,301,226.4285714
100,RY RY WORLD,Mariah the Scientist,23,58,301,301,301,301,301,226.5714286
101,2014 Forest Hills Drive,J. Cole,301,301,301,41,41,301,301,226.7142857
102,Die A Legend,POLO G,301,51,32,301,301,301,301,226.8571429
103,Common Sense,J Hus,301,34,301,301,301,301,53,227.4285714
104,Heavy Is The Head,Stormzy,301,49,38,301,301,301,301,227.4285714
105,More Life,Drake,301,301,301,44,44,301,301,227.5714286
106,poems of the past,Powfu,301,301,301,46,46,301,301,228.1428571
107,There Is More,Hillsong Worship,301,301,301,47,47,301,301,228.4285714
108,Make E No Cause Fight,Ajebutter22 and BOJ,301,301,301,48,48,301,301,228.7142857
109,Before the Chaos (EP),Erigga,301,301,50,301,301,47,301,228.8571429
110,Back of My Mind,H.E.R.,301,301,301,50,50,301,301,229.2857143
111,heartbreak hotel,Phora,301,301,301,51,51,301,301,229.5714286
112,drinking under the streetlights,Powfu,42,301,301,301,301,301,63,230
113,Off the Yak,Young M.A,69,301,301,301,301,301,38,230.2857143
114,Ignorance is Bliss,Skepta,35,301,74,301,301,301,301,230.5714286
115,KHALED KHALED,DJ Khaled,70,301,301,301,301,301,39,230.5714286
116,508-507-2209,Joyner Lucas,301,301,301,56,56,301,301,231
117,Zulu Man With Some Power,Nasty C,301,45,301,301,301,68,301,231.1428571
118,Scam,G4 Boyz,301,301,47,301,301,70,301,231.7142857
119,Satisfied,Mercy Chinwo,301,301,301,62,62,301,301,232.7142857
120,The Very Best Of UB40,UB40,301,301,301,63,63,301,301,233
121,SYRE,Jaden,57,301,301,301,301,301,70,233.1428571
122,SOUR,Olivia Rodrigo,66,301,301,301,301,301,64,233.5714286
123,THE GOAT,POLO G,301,47,88,301,301,301,301,234.2857143
124,Back From The Future,Sound Sultan,301,301,301,68,68,301,301,234.4285714
125,Expressions,STYL-PLUS,301,301,301,69,69,301,301,234.7142857
126,Cultural Praise,KCee,301,73,301,301,301,301,65,234.7142857
127,Chronicles of CORIZO,Corizo,301,93,46,301,301,301,301,234.8571429
128,Conflict Of Interest,Ghetts,301,301,301,72,72,301,301,235.5714286
129,Mr. Boombastic,Blaqbonez,301,301,301,76,76,301,301,236.7142857
130,Alagbe,Qdot,301,301,301,301,301,64,88,236.7142857
131,Rema Compilation,Rema,301,301,301,79,79,301,301,237.5714286
132,Sin City The Mixtape,Ski Mask the Slump God,98,301,301,301,301,301,61,237.7142857
133,Ehiemere's Property 1,Creen Caesar,301,301,301,80,80,301,301,237.8571429
134,A Gangsta's Pain,Moneybagg Yo,71,301,90,301,301,301,301,238
135,Hood Life Krisis Vol. 1,J.I the Prince of N.Y,301,301,301,81,81,301,301,238.1428571
136,The Separation,Jon Bellion,301,301,81,301,301,301,81,238.1428571
137,Beautiful Thugger Girls,Young Thug,301,301,301,82,82,301,301,238.4285714
138,KOD,J. Cole,301,301,301,83,83,301,301,238.7142857
139,Suncity,Khalid,301,301,301,301,301,89,77,238.7142857
140,MAP OF THE SOUL : 7,BTS,301,301,301,84,84,301,301,239
141,Gongo Aso,9ice,301,301,301,86,86,301,301,239.5714286
142,The Live Report,A-Q,301,301,301,87,87,301,301,239.8571429
143,Greater Than (Live),Tye Tribbett,301,301,301,89,89,301,301,240.4285714
144,Kos'oluwa Laye,Toluwani,301,301,301,90,90,301,301,240.7142857
145,Upon Reflection,Wretch 32,301,301,301,92,92,301,301,241.2857143
146,Rise Above Hate,Unknown T,301,301,301,93,93,301,301,241.5714286
147,Worship Circle Hymns,Worship Circle,301,301,301,94,94,301,301,241.8571429
148,The Young Lover,R.I.O,301,301,301,95,95,301,301,242.1428571
149,Steel Human,NoCap,301,301,301,97,97,301,301,242.7142857
150,Meet The Vamps,The Vamps,301,301,301,99,99,301,301,243.2857143
151,Faith,Pop Smoke,301,301,301,301,301,301,1,258.1428571
152,All Over The Place (Platinum VIP Edition),KSI,301,301,301,301,301,301,2,258.2857143
153,Deity,Marizu,301,301,301,301,301,301,11,259.5714286
154,Childish II,SaveMilli,301,301,301,301,301,301,12,259.7142857
155,Welcome To The Madhouse,Tones and I,301,301,301,301,301,301,13,259.8571429
156,Fallen Embers,Illenium,301,301,301,301,301,301,14,260
157,lately I feel EVERYTHING,Willow,301,301,301,301,301,301,15,260.1428571
158,JORDI (Deluxe),Maroon 5,301,301,301,301,301,301,16,260.2857143
159,Roots,NSG,19,301,301,301,301,301,301,260.7142857
160,ANTI,Rihanna,301,20,301,301,301,301,301,260.8571429
161,Sling,Clairo,301,301,301,301,301,301,21,261
162,Sob Rock,John Mayer,301,301,301,301,301,301,22,261.1428571
163,Too Faithful,Moses Bliss,301,23,301,301,301,301,301,261.2857143
164,Budweiser (Remix),Various Artists,301,301,301,301,301,24,301,261.4285714
165,Strings And Bling,Nasty C,301,301,25,301,301,301,301,261.5714286
166,The Mayor of Lagos,Mayorkun,301,301,301,301,301,25,301,261.5714286
167,Chosen,Mneskin,301,301,301,301,301,27,301,261.8571429
168,Soundgod Fest Vol. 1,Runtown,28,301,301,301,301,301,301,262
169,Mirage,Mannywellz,301,31,301,301,301,301,301,262.4285714
170,Ghetto Lenny's Love Songs,SAINt JHN,301,301,301,301,301,301,32,262.5714286
171,Bad Commando,Rema,301,32,301,301,301,301,301,262.5714286
172,Welcome To The Madhouse (Deluxe),Tones and I,301,301,301,301,301,301,33,262.7142857
173,Yellow,Brymo,301,301,33,301,301,301,301,262.7142857
174,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,301,301,301,301,301,34,301,262.8571429
175,Fully Loaded,Duncan Mighty,301,301,301,301,301,36,301,263.1428571
176,Changes,Justin Bieber,301,301,37,301,301,301,301,263.2857143
177,THE ANGEL YOU DON'T KNOW,amaarae,301,37,301,301,301,301,301,263.2857143
178,King Of The Wolves,Alpha P,301,301,39,301,301,301,301,263.5714286
179,Barry Back,Barry Jhay,301,39,301,301,301,301,301,263.5714286
180,Full Moon,The Flowolf,40,301,301,301,301,301,301,263.7142857
181,Justice (Triple Chucks Deluxe),Justin Bieber,301,301,301,301,301,301,40,263.7142857
182,Bianu Kayi Kelee Jehova,Rev. Patty Obassey,301,301,40,301,301,301,301,263.7142857
183,Best Of Wande Coal,Wande Coal,301,301,41,301,301,301,301,263.8571429
184,LOGAN,Emtee,301,41,301,301,301,301,301,263.8571429
185,1000 Forms Of Fear,Sia,301,301,42,301,301,301,301,264
186,Boyfriend,CKay,301,301,301,301,301,301,42,264
187,All Of My Best Friends (Acoustic),Hillsong Young & Free,301,301,301,301,301,42,301,264
188,Invasion of Privacy,Cardi B,43,301,301,301,301,301,301,264.1428571
189,First Daze Of Winter,Maleek Berry,301,301,301,301,301,43,301,264.1428571
190,B4 The Storm (Complete Edition),Internet money,301,44,301,301,301,301,301,264.2857143
191,For The Night,Pop Smoke,301,301,301,301,301,301,44,264.2857143
192,JACKBOYS,JACKBOYS,44,301,301,301,301,301,301,264.2857143
193,TOP MEMBA,Kida Kudz,301,301,45,301,301,301,301,264.4285714
194,Scaled And Icy,Twenty One Pilots,301,301,301,301,301,45,301,264.4285714
195,WUNNA (Deluxe),Gunna,301,46,301,301,301,301,301,264.5714286
196,Beam Me Up Scotty,Nicki Minaj,301,301,301,301,301,46,301,264.5714286
197,While We Wait,Kehlani,46,301,301,301,301,301,301,264.5714286
198,KIDS SEE GHOSTS,KIDS SEE GHOSTS,47,301,301,301,301,301,301,264.7142857
199,Mixed Emotions (- EP),Abra Cadabra,301,301,48,301,301,301,301,264.8571429
200,Palmwine Music,Show Dem Camp,48,301,301,301,301,301,301,264.8571429
201,Nobody Is Listening,ZAYN,301,301,301,301,301,50,301,265.1428571
202,Coup bibamba,Awilo Longomba,50,301,301,301,301,301,301,265.1428571
203,"My Dear Melancholy,",The Weeknd,301,301,301,301,301,301,50,265.1428571
204,The Erigma II,Erigga,51,301,301,301,301,301,301,265.2857143
205,Welcome to O'Block,King Von,301,301,301,301,301,52,301,265.4285714
206,...Shall We Begin...,Laycon,301,301,52,301,301,301,301,265.4285714
207,Enjoy Your Life,Lady Donli,52,301,301,301,301,301,301,265.4285714
208,I'll Say It For You,Dax,301,301,301,301,301,301,52,265.4285714
209,All My Demons Greeting Me As A Friend (Deluxe),AURORA,301,52,301,301,301,301,301,265.4285714
210,Omo Charlie Champagne Vol1,Simi,53,301,301,301,301,301,301,265.5714286
211,Only The Family (- Lil Durk Presents: Loyal Bros),Only The Family,301,301,54,301,301,301,301,265.7142857
212,Take Care (Deluxe),Drake,54,301,301,301,301,301,301,265.7142857
213,"Me, My Mouth & Eye",Sound Sultan,301,54,301,301,301,301,301,265.7142857
214,T Wayne's World 3,Tion Wayne,301,301,301,301,301,301,55,265.8571429
215,Origins (Deluxe),Imagine Dragons,55,301,301,301,301,301,301,265.8571429
216,Bed of Stone,Asa,301,301,301,301,301,55,301,265.8571429
217,Asa (Asha),Asa,301,55,301,301,301,301,301,265.8571429
218,Look Up Child,Lauren Daigle,301,301,301,301,301,301,56,266
219,Scorpion,Drake,56,301,301,301,301,301,301,266
220,The Gospel of the Kingdom,Dunsin Oyekan,301,301,56,301,301,301,301,266
221,ABBA Gold,ABBA,301,56,301,301,301,301,301,266
222,The Boombastic Collection - Best Of Shaggy (International Version),Shaggy,301,301,301,301,301,301,57,266.1428571
223,Issa Album,21 Savage,58,301,301,301,301,301,301,266.2857143
224,"Wolves & Mustangs, Vol. 1",Alpha P,301,301,58,301,301,301,301,266.2857143
225,No Bad Songz,Kizz Daniel,301,301,301,301,301,59,301,266.4285714
226,Future & Juice WRLD Present... WRLD ON DRUGS,Future,301,301,301,301,301,60,301,266.5714286
227,ye,Kanye West,301,60,301,301,301,301,301,266.5714286
228,beerbongs & bentleys,Post Malone,301,301,301,301,301,61,301,266.7142857
229,In The Dark,MiZZle,61,301,301,301,301,301,301,266.7142857
230,Street OT,Olamide,301,301,301,301,301,62,301,266.8571429
231,One Day You Will Understand,Mr Eazi,301,301,63,301,301,301,301,267
232,monsters,Tom Odell,301,63,301,301,301,301,301,267
233,Maverick City Vol. 3: Pt. 1,Maverick City Music,63,301,301,301,301,301,301,267
234,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,301,301,64,301,301,301,301,267.1428571
235,FWM,Tone Stith,64,301,301,301,301,301,301,267.1428571
236,Village,Jacob Banks,301,301,65,301,301,301,301,267.2857143
237,SZA,SZA,301,301,301,301,301,65,301,267.2857143
238,Pay the Price,Jaye IV,301,65,301,301,301,301,301,267.2857143
239,To Pimp A Butterfly,Kendrick Lamar,301,301,301,301,301,66,301,267.4285714
240,When It's All Said And Done... Take Time,Giveon,301,301,301,301,301,301,66,267.4285714
241,Dying to Live,Kodak Black,301,301,66,301,301,301,301,267.4285714
242,In The Heights (Original Motion Picture Soundtrack),Lin-Manuel Miranda,301,66,301,301,301,301,301,267.4285714
243,Baw Baw Black Sheep,Rejjie Snow,68,301,301,301,301,301,301,267.7142857
244,Street Gossip,Lil Baby,301,301,68,301,301,301,301,267.7142857
245,My Turn (Deluxe),Lil Baby,301,301,301,301,301,301,69,267.8571429
246,Destined 2 Win,Lil Tjay,301,70,301,301,301,301,301,268
247,SoundGod Fest Reloaded,Runtown,301,71,301,301,301,301,301,268.1428571
248,Watch The Throne (Deluxe),Jay-Z,301,301,71,301,301,301,301,268.1428571
249,Believe For It,CeCe Winans,301,301,301,301,301,71,301,268.1428571
250,Just Cause Y'all Waited 2,Lil Durk,301,301,301,301,301,301,72,268.2857143
251,Hot Pink,Doja Cat,301,301,72,301,301,301,301,268.2857143
252,Lucid,Asa,301,301,301,301,301,301,73,268.4285714
253,Greatest Hits,Westlife,301,301,301,301,301,73,301,268.4285714
254,Slime Language 2,Young Stoner Life,73,301,301,301,301,301,301,268.4285714
255,Section.80,Kendrick Lamar,301,301,301,301,301,301,74,268.5714286
256,ADHD,Joyner Lucas,301,301,301,301,301,74,301,268.5714286
257,The Life Of Pablo,Kanye West,301,301,75,301,301,301,301,268.7142857
258,DAMN. COLLECTORS EDITION.,Kendrick Lamar,301,301,76,301,301,301,301,268.8571429
259,Rollings EP,Kiiwii,301,301,301,301,301,76,301,268.8571429
260,The Highlights,The Weeknd,77,301,301,301,301,301,301,269
261,Eyan Mayweather,Olamide,301,301,77,301,301,301,301,269
262,Money Can't Buy Happiness,Fredo,78,301,301,301,301,301,301,269.1428571
263,"Glee: The Music, The Complete Season Three",Glee Cast,301,301,78,301,301,301,301,269.1428571
264,Meet The Woo 2,Pop Smoke,301,79,301,301,301,301,301,269.2857143
265,Perception,NF,301,301,79,301,301,301,301,269.2857143
266,Church Soul,Various Artists,301,301,301,301,301,79,301,269.2857143
267,The Prince I Became,Ric Hassani,79,301,301,301,301,301,301,269.2857143
268,Hozier,Hozier,301,301,301,301,301,301,79,269.2857143
269,Camila,Camila Cabello,301,301,80,301,301,301,301,269.4285714
270,Grass 2 Grace,2Face Idibia,301,301,301,301,301,301,80,269.4285714
271,Tako Tabo,Alh Basit Aponle Anobi,301,301,301,301,301,80,301,269.4285714
272,Yabasi,Basketmouth,80,301,301,301,301,301,301,269.4285714
273,Some Nights,fun.,301,301,301,301,301,81,301,269.5714286
274,Different Dude,SL,81,301,301,301,301,301,301,269.5714286
275,Worship Rise,PV Idemudia,301,301,301,301,301,82,301,269.7142857
276,Gratitude,Timaya,82,301,301,301,301,301,301,269.7142857
277,Signed To The Streets 3,Lil Durk,301,301,301,301,301,301,82,269.7142857
278,DAMN.,Kendrick Lamar,301,301,82,301,301,301,301,269.7142857
279,rare.,Odunsi (The Engine),301,301,301,301,301,83,301,269.8571429
280,Jay-Z Unplugged (Live On MTV Unplugged / 2001),Jay-Z,301,301,301,301,301,301,83,269.8571429
281,Apeirogon,Anendlessocean,301,301,83,301,301,301,301,269.8571429
282,Hidden Figures: The Album,Various Artists,301,301,301,301,301,84,301,270
283,Queen,Nicki Minaj,301,301,301,301,301,301,85,270.1428571
284,Je Ka Jo (Let Us Dance),Ebenezer Obey,301,301,301,301,301,85,301,270.1428571
285,Culture,Migos,301,85,301,301,301,301,301,270.1428571
286,F*CK LOVE,The Kid Laroi,85,301,301,301,301,301,301,270.1428571
287,Under Twenty Five,ENNY,301,301,301,301,301,301,86,270.2857143
288,Out of the Box,Sound Sultan,301,86,301,301,301,301,301,270.2857143
289,"Still, Vol. 1",Michael W. Smith,301,301,301,301,301,86,301,270.2857143
290,Suffering From Success (Deluxe Version),DJ Khaled,301,301,86,301,301,301,301,270.2857143
291,Hunger - From Our Heart to Yours (Live),Folabi Nuel,301,301,301,301,301,87,301,270.4285714
292,Table For Two,Korede Bello,87,301,301,301,301,301,301,270.4285714
293,Power (Soundtrack from the Starz Original Series),Various Artists,301,301,87,301,301,301,301,270.4285714
294,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,301,301,87,270.4285714
295,Confessions of a Dangerous Mind,Logic,301,301,301,301,301,88,301,270.5714286
296,Herstory in the Making,Young M.A,301,88,301,301,301,301,301,270.5714286
297,Razor,Cheque,88,301,301,301,301,301,301,270.5714286
298,Hotel Diablo,Machine Gun Kelly,301,89,301,301,301,301,301,270.7142857
299,Artist 2.0 (Deluxe),A Boogie Wit da Hoodie,89,301,301,301,301,301,301,270.7142857
300,The Sparrow and the Crow,William Fitzsimmons,301,301,89,301,301,301,301,270.7142857
301,Remembering: Carman,Carman,301,90,301,301,301,301,301,270.8571429
302,19,MHD,301,301,301,301,301,301,90,270.8571429
303,dont smile at me,Billie Eilish,301,301,301,301,301,90,301,270.8571429
304,Eclectic,On Pointe,301,91,301,301,301,301,301,271
305,Rudeboy Hits Vol.1,Rudeboy,301,301,91,301,301,301,301,271
306,Stoney (Deluxe),Post Malone,301,301,301,301,301,91,301,271
307,Pop Remixes,Various Artists,301,301,301,301,301,301,91,271
308,Palmwine Music 2,Show Dem Camp,301,301,92,301,301,301,301,271.1428571
309,RED EYE,Victor AD,92,301,301,301,301,301,301,271.1428571
310,Friday Night Lights,J. Cole,301,301,301,301,301,92,301,271.1428571
311,High School Musical,Various Artists,301,92,301,301,301,301,301,271.1428571
312,Future Bass Trends,Various Artists,301,301,93,301,301,301,301,271.2857143
313,Humble Beginnings,Leoleay,301,301,301,301,301,301,93,271.2857143
314,Ebenezer Obey in London,Ebenezer Obey,301,301,301,301,301,93,301,271.2857143
315,The Slim Shady LP (Expanded Edition),Eminem,94,301,301,301,301,301,301,271.4285714
316,Afro Series,Terri,301,301,301,301,301,94,301,271.4285714
317,Slime Language 2 (Deluxe),Young Stoner Life,301,301,301,301,301,301,94,271.4285714
318,I Feel Good,James Brown,301,301,94,301,301,301,301,271.4285714
319,i am > i was (Deluxe),21 Savage,95,301,301,301,301,301,301,271.5714286
320,The Sound Of Music (50th Anniversary Edition),Rodgers & Hammerstein,301,301,301,301,301,95,301,271.5714286
321,The Voice,Lil Durk,301,301,301,301,301,301,95,271.5714286
322,Heart Break Kodak (HBK),Kodak Black,301,95,301,301,301,301,301,271.5714286
323,are we?,slenderbodies,301,301,95,301,301,301,301,271.5714286
324,CKay The First,CKay,301,301,301,301,301,96,301,271.7142857
325,Music (Songs From And Inspired By The Motion Picture),Sia,301,301,96,301,301,301,301,271.7142857
326,Legendary,Tyga,301,96,301,301,301,301,301,271.7142857
327,Shy Boy Wild Boy,TeekayBadBoy,301,301,301,301,301,301,96,271.7142857
328,Love Yourself: 'Answer',BTS,96,301,301,301,301,301,301,271.7142857
329,Meet The Woo,Pop Smoke,301,301,301,301,301,97,301,271.8571429
330,Unearthly Vibrations,Warsheep,301,301,97,301,301,301,301,271.8571429
331,Red Pill Blues,Maroon 5,301,301,301,301,301,301,97,271.8571429
332,Sing Out With One Voice (Live),Ron Kenoly,301,97,301,301,301,301,301,271.8571429
333,One,Maher Zain,301,301,301,301,301,98,301,272
334,Triple Best Of,Wayne Shorter,301,98,301,301,301,301,301,272
335,Deezer Sessions,John Legend,301,301,98,301,301,301,301,272
336,Spirit of Love,Majek Fashek & The Prisoners of Conscience,301,301,301,301,301,301,98,272
337,"Jagz Nation, Vol.1: Thy Nation Come",Jesse Jagz,301,99,301,301,301,301,301,272.1428571
338,Supermarket (Soundtrack),Logic,301,301,99,301,301,301,301,272.1428571
339,The Hate U Give (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,301,301,99,272.1428571
340,Queen (Deluxe),Nicki Minaj,301,301,301,301,301,99,301,272.1428571
341,Pavarotti & Friends for War Child,Luciano Pavarotti,301,301,301,301,301,301,100,272.2857143
342,Game Over,Dave,100,301,301,301,301,301,301,272.2857143
343,Midnight Train,Sauti Sol,301,301,100,301,301,301,301,272.2857143
344,2 TIMES A GUY,Reggie,301,100,301,301,301,301,301,272.2857143
345,The Great Minimum,Tow'rs,301,301,301,301,301,100,301,272.2857143
