Position,artist,album
84,Lil Baby & Lil Durk,The Voice of the Heroes
85,Mannywellz,Mirage
86,Show Dem Camp,The Palmwine Express
87,Santi,Mandy & The Jungle
88,Minister GUC,The Message
89,Summer Walker,Over It
90,YoungBoy Never Broke Again,Top
91,Lil Tjay,Destined 2 Win
92,Sam Smith,Love Goes
93,Drake,Scorpion
94,Ayra Starr,Ayra Starr - EP
95,Tope Alabi,Yes and Amen
96,Ariana Grande,Positions (Deluxe Edition)
97,J. Cole,2014 Forest Hills Drive
98,G4 Boyz,Scam - EP
99,Juice WRLD,Death Race for Love
100,Young Thug,BEAUTIFUL THUGGER GIRLS
101,Kanye West,JESUS IS KING
102,Migos,Culture II
103,Young Thug,BEAUTIFUL THUGGER GIRLS
104,Summer Walker,Over It
105,Adekunle Gold,"Afro Pop, Vol. 1"
106,Asa,ASA (Asha) [Deluxe Edition]
107,Kodak Black,Dying to Live
108,NSG,Roots
109,Jon Bellion,The Human Condition
110,Kida Kudz,TOP MEMBA
111,Runtown,Sound God Fest Reloaded
112,The Weeknd,Starboy
113,Migos,Culture
114,Jeriq,Hood Boy Dreams - EP
115,Roddy Ricch,Feed Tha Streets ll
116,M.I Abaga,MI 2: The Movie
117,J Hus,Common Sense
118,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
119,Masego,Studying Abroad: Extended Stay
120,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
121,Future,High Off Life
122,Toosii,Thank You For Believing
123,Nasty C,Zulu Man With Some Power
124,Jhené Aiko,Chilombo (Deluxe Video Version)
125,Lil Wayne,Tha Carter V (Deluxe)
126,Brymo,Yellow
127,SAINt JHN,Collection One
128,Olamide,Eyan Mayweather
129,21 Savage & Metro Boomin,SAVAGE MODE II
130,Internet Money,B4 The Storm
131,Adeyinka Alaseyori,Arojinle
132,Khalid,Free Spirit
133,Offset,FATHER OF 4
134,K1 De Ultimate,Fuji the Sound - EP
135,Lil Durk,Signed to the Streets 3
136,Tory Lanez,PLAYBOY
137,Sia,This Is Acting (Deluxe Version)
138,42 Dugg,Free Dem Boyz
139,Pa Salieu,Send Them To Coventry
140,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
141,MohBad,Light
142,Post Malone,beerbongs & bentleys
143,Nathaniel Bassey,The King Is Coming
144,Tope Alabi & Ty Bello,The Spirit of Light
145,Khalid,American Teen
146,Drake,Take Care (Deluxe Version)
147,Rihanna,ANTI (Deluxe)
148,Blxst,No Love Lost (Deluxe)
149,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
150,A Boogie wit da Hoodie,Artist 2.0
151,Pop Smoke,Meet the Woo
152,Drake,More Life
153,Flavour,Flavour of Africa
154,Kendrick Lamar,DAMN.
155,Mercy Chinwo,The Cross: My Gaze
156,The Weeknd,Beauty Behind the Madness
157,Dave,PSYCHODRAMA
158,Drake,Views
159,Rod Wave,Pray 4 Love (Deluxe)
160,Chris Brown,Indigo (Extended)
161,Nasty C,Strings and Bling
162,Drake,Dark Lane Demo Tapes
163,Timaya,Gratitude
164,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
165,Kizz Daniel,King of Love
166,Don Toliver,Heaven Or Hell
167,Kanye West,The Life of Pablo
168,Lil Gotit,Top Chef Gotit
169,Simi,Simisola (Deluxe)
170,Crayon,Twelve A.M - EP
171,Young Thug,So Much Fun (Deluxe)
172,XXXTENTACION,?
173,Ruth B.,Moments in Between
174,Bryson Tiller,T R A P S O U L (Deluxe)
175,Beyoncé,The Lion King: The Gift
176,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
177,Drake,Nothing Was the Same (Deluxe)
178,Meek Mill,Wins & Losses (Deluxe)
179,Moses Bliss,Too Faithful
180,SZA,Ctrl
181,Ed Sheeran,÷ (Deluxe)
182,6LACK,FREE 6LACK (Bonus Track Version)
183,Don Moen,Ultimate Collection
184,Pooh Shiesty,Shiesty Season - Spring Deluxe
185,Nicki Minaj,Queen (Deluxe)
186,Meek Mill,Championships
187,L.A.X,ZaZa Vibes
188,Kodak Black,Project Baby 2: All Grown Up (Deluxe)
189,Burna Boy,Redemption
190,Stormzy,Heavy Is The Head
191,Justin Bieber,Purpose (Deluxe)
192,Maverick City Music,Maverick City Vol. 3 Part 1
193,Marshmello,Shockwave
194,Sugarbana,A Taste of Sugar - EP
195,Ed Sheeran,x (Deluxe Edition)
196,Skepta,Ignorance Is Bliss
197,Brymo,Oṣó
198,Sola Allyson,Isodotun
199,Justin Bieber,Freedom. - EP
200,Popcaan,Forever
