Position,artist,album
84,Kanye West,JESUS IS KING
85,1da Banton,Original Vibe Machine
86,Minister GUC,The Message
87,Gunna,WUNNA (Deluxe)
88,Tope Alabi,Yes and Amen
89,Tory Lanez,We Outside - EP
90,Wizkid,Sounds From the Other Side
91,Maverick City Music,Jubilee: Juneteenth Edition
92,YoungBoy Never Broke Again,Top
93,CKay,Boyfriend
94,Polo G,Die a Legend
95,Juice WRLD,Death Race for Love
96,Kodak Black,Haitian Boy Kodak
97,Toosii,Platinum Heart (Deluxe)
98,Amaarae,THE ANGEL YOU DON'T KNOW
99,Victony,Saturn - EP
100,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
101,Kodak Black,Haitian Boy Kodak
102,Dave East & Harry Fraud,HOFFA
103,Central Cee,Wild West
104,Peruzzi,Rum & Boogie
105,Post Malone,Hollywood's Bleeding
106,Future,High Off Life
107,Drake,Scorpion
108,Show Dem Camp,The Palmwine Express
109,KDDO,TOO LATE TOO LIT (EP)
110,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
111,Sola Allyson,ÌRÌ (The Album Live)
112,Oxlade,OXYGENE - EP
113,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
114,Roddy Ricch,Feed Tha Streets ll
115,Agorsor,Hugadem
116,Skepta,Ignorance Is Bliss
117,J. Cole,2014 Forest Hills Drive
118,Nasty C,Zulu Man With Some Power
119,B Young,Differences
120,Beyoncé,The Lion King: The Gift [Deluxe Edition]
121,Drake,Dark Lane Demo Tapes
122,Moneybagg Yo,A Gangsta's Pain
123,Young Dolph & Paper Route Empire,PAPER ROUTE iLLUMINATi
124,Dagizah,Zero Your Mind - EP
125,21 Savage & Metro Boomin,SAVAGE MODE II
126,Dremo & Jeriq,Ea$t N We$t - EP
127,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
128,Ayra Starr,Ayra Starr - EP
129,Lil Tjay,Destined 2 Win
130,Nicki Minaj,Beam Me Up Scotty
131,SAINt JHN,Collection One
132,Blxst,No Love Lost (Deluxe)
133,H.E.R.,Back of My Mind (Apple Music Edition)
134,Brymo,Yellow
135,Erigga,Before the Chaos-EP
136,K1 De Ultimate,Fuji the Sound - EP
137,BadboyMarz,Mars - EP
138,Drake,Views
139,J Hus,Common Sense
140,Lil Durk,Signed to the Streets 3
141,MohBad,Light
142,Nasty C,Strings and Bling
143,"Tyler, The Creator",CALL ME IF YOU GET LOST
144,Santi,Mandy & The Jungle
145,Summer Walker,Over It
146,Pop Smoke,Faith (Deluxe)
147,KSI,All Over The Place (Platinum VIP Edition)
148,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
149,Spinall,"Afromix, Ep. 1 (DJ Mix)"
150,Kodak Black,Dying to Live
