Position,artist,album
84,AURORA,All My Demons Greeting Me as a Friend
85,Summer Walker,Over It
86,Todd Dulaney,Anthems & Glory (Live)
87,Moneybagg Yo,A Gangsta's Pain
88,Olakira,4Play - EP
89,Santi,Mandy & The Jungle
90,Show Dem Camp,The Palmwine Express
91,Masego,Studying Abroad: Extended Stay
92,The Weeknd,"My Dear Melancholy,"
93,Juice WRLD,Death Race for Love
94,Wizkid,Sounds From the Other Side
95,Lil Tjay,Destined 2 Win
96,Polo G,Die a Legend
97,Roddy Ricch,Feed Tha Streets ll
98,Runtown,Sound God Fest Reloaded
99,Young Thug,BEAUTIFUL THUGGER GIRLS
100,Internet Money,B4 The Storm
101,YoungBoy Never Broke Again,Top
102,Drake,Scorpion
103,J. Cole,2014 Forest Hills Drive
104,Minister GUC,The Message
105,Mannywellz,Mirage
106,The Weeknd,Starboy
107,Kodak Black,Dying to Live
108,Drake,Dark Lane Demo Tapes
109,Jon Bellion,The Human Condition
110,Tope Alabi,Yes and Amen
111,Sam Smith,Love Goes
112,Dave,PSYCHODRAMA
113,Brymo,Yellow
114,Nasty C,Zulu Man With Some Power
115,Future,High Off Life
116,Drake,Views
117,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
118,Post Malone,beerbongs & bentleys
119,Seyi Shay,Seyi or Shay
120,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
121,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
122,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
123,Burna Boy,Redemption
124,NSG,Roots
125,Kida Kudz,TOP MEMBA
126,Adekunle Gold,"Afro Pop, Vol. 1"
127,42 Dugg,Free Dem Boyz
128,Toosii,Thank You For Believing
129,Offset,FATHER OF 4
130,21 Savage & Metro Boomin,SAVAGE MODE II
131,Khalid,Free Spirit
132,Tope Alabi & Ty Bello,The Spirit of Light
133,Migos,Culture
134,Timaya,Gratitude
135,Drake,More Life
136,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
137,Pa Salieu,Send Them To Coventry
138,Don Toliver,Heaven Or Hell
139,Lil Wayne,Tha Carter V (Deluxe)
140,SAINt JHN,Collection One
141,Jeriq,Hood Boy Dreams - EP
142,Rihanna,ANTI (Deluxe)
143,Nathaniel Bassey,The King Is Coming
144,Blezed,Better Days
145,MohBad,Light
146,M.I Abaga,MI 2: The Movie
147,Rod Wave,Pray 4 Love (Deluxe)
148,Khalid,American Teen
149,Moses Bliss,Too Faithful
150,Drake,Nothing Was the Same (Deluxe)
151,J Hus,Common Sense
152,Drake,Take Care (Deluxe Version)
153,Ruth B.,Moments in Between
154,K1 De Ultimate,Fuji the Sound - EP
155,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
156,Blxst,No Love Lost (Deluxe)
157,Maverick City Music,Maverick City Vol. 3 Part 1
158,Sia,This Is Acting (Deluxe Version)
159,Chris Brown,Indigo (Extended)
160,Nasty C,Strings and Bling
161,Olamide,Eyan Mayweather
162,Bryson Tiller,T R A P S O U L (Deluxe)
163,twenty one pilots,Scaled And Icy
164,XXXTENTACION,?
165,L.A.X,ZaZa Vibes
166,Pop Smoke,Meet the Woo
167,Kendrick Lamar,DAMN.
168,DMX,Exodus
169,Meek Mill,Wins & Losses (Deluxe)
170,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
171,Lil Gotit,Top Chef Gotit
172,NF,CLOUDS (THE MIXTAPE)
173,Sugarbana,A Taste of Sugar - EP
174,Simi,Simisola (Deluxe)
175,Tay Iwar,Love & Isolation - EP
176,The Weeknd,Beauty Behind the Madness
177,Sola Allyson,ÌRÌ (The Album Live)
178,DaBlixx Osha,Country Boy
179,SZA,Ctrl
180,"Nas & Damian ""Jr. Gong"" Marley",Distant Relatives (Bonus Track Version)
181,Tory Lanez,PLAYBOY
182,Popcaan,Forever
183,Crayon,Twelve A.M - EP
184,JACKBOYS & Travis Scott,JACKBOYS
185,Post Malone,Stoney (Deluxe)
186,Lil Durk,Signed to the Streets 3
187,Lil Tjay,True 2 Myself
188,Tiwa Savage,Celia
189,Asa,ASA (Asha) [Deluxe Edition]
190,YXNG K.A,REAPER SZN (Deluxe)
191,21 Savage,i am > i was (Deluxe)
192,Young Thug,So Much Fun (Deluxe)
193,Stormzy,Heavy Is The Head
194,Qdot,Alagbe
195,NF,The Search
196,Kanye West,The Life of Pablo
197,"Benj Pasek & Justin Paul, Hugh Jackman, Keala Settle, Zac Efron, Zendaya",The Greatest Showman (Original Motion Picture Soundtrack)
198,Frank Ocean,Blonde
199,Aṣa,Lucid
200,Flavour,Flavour of Africa
