Position,artist,album
85,Ayra Starr,Ayra Starr - EP
86,Toosii,Platinum Heart (Deluxe)
87,Show Dem Camp,The Palmwine Express
88,Juice WRLD,Death Race for Love
89,Moneybagg Yo,A Gangsta's Pain
90,Adekunle Gold,"Afro Pop, Vol. 1"
91,Angelique Kidjo,Mother Nature
92,Jorja Smith,Be Right Back
93,Lil Tjay,Destined 2 Win
94,Billie Eilish,Happier Than Ever
95,Jeriq,Hood Boy Dreams - EP
96,Young M.A,Off the Yak
97,Polo G,Die a Legend
98,Sam Smith,Love Goes
99,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
100,21 Savage & Metro Boomin,SAVAGE MODE II
101,Sam Smith,Love Goes
102,Jhené Aiko,Chilombo (Deluxe Video Version)
103,Roddy Ricch,Feed Tha Streets ll
104,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
105,Santi,Mandy & The Jungle
106,Nasty C,Zulu Man With Some Power
107,Mayorkun,The Mayor of Lagos
108,Masego,Studying Abroad: Extended Stay
109,J. Cole,2014 Forest Hills Drive
110,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
111,AURORA,All My Demons Greeting Me as a Friend
112,Drake,Dark Lane Demo Tapes
113,Internet Money,B4 The Storm
114,Peruzzi,The Leaktape - EP
115,Future,High Off Life
116,YoungBoy Never Broke Again,Top
117,Jon Bellion,The Human Condition
118,Gucci Mane,Ice Daddy
119,Dave,PSYCHODRAMA
120,Mannywellz,Mirage
121,Drake,Views
122,Kodak Black,Dying to Live
123,Lil Tjay,True 2 Myself
124,Offset,FATHER OF 4
125,Sola Allyson,ÌRÌ (The Album Live)
126,Runtown,Sound God Fest Reloaded
127,Brymo,Yellow
128,The Weeknd,Starboy
129,Post Malone,beerbongs & bentleys
130,NSG,Roots
131,SAINt JHN,Collection One
132,Kendrick Lamar,DAMN.
133,Moses Bliss,Too Faithful
134,Olamide,Eyan Mayweather
135,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
136,Drake,Scorpion
137,J Hus,Common Sense
138,Rod Wave,Pray 4 Love (Deluxe)
139,NF,The Search
140,Simi,Simisola (Deluxe)
141,Nasty C,Strings and Bling
142,Toosii,Thank You For Believing
143,Khalid,Free Spirit
144,Asa,ASA (Asha) [Deluxe Edition]
145,Todd Dulaney,Anthems & Glory (Live)
146,Tope Alabi,Yes and Amen
147,M.I Abaga,MI 2: The Movie
148,Yung Bleu,Love Scars: The 5 Stages Of Emotions (Deluxe)
149,Nicki Minaj,The Pinkprint (Deluxe Edition)
150,G4 Boyz,Scam - EP
