Position,artist,album
84,G4 Boyz,Scam - EP
85,Juice WRLD,Death Race for Love
86,Wizkid,Sounds From the Other Side
87,Moneybagg Yo,A Gangsta's Pain
88,Lil Tjay,Destined 2 Win
89,Adekunle Gold,"Afro Pop, Vol. 1"
90,Internet Money,B4 The Storm
91,Toosii,Platinum Heart (Deluxe)
92,Migos,Culture II
93,The Weeknd,Starboy
94,Olakira,4Play - EP
95,Polo G,Die a Legend
96,Drake,Dark Lane Demo Tapes
97,Drake,Scorpion
98,Jon Bellion,The Human Condition
99,Ariana Grande,Positions (Deluxe Edition)
100,Show Dem Camp,The Palmwine Express
101,NSG,Roots
102,Roddy Ricch,Feed Tha Streets ll
103,Nasty C,Zulu Man With Some Power
104,21 Savage & Metro Boomin,SAVAGE MODE II
105,Summer Walker,Over It
106,Tope Alabi,Yes and Amen
107,Masego,Studying Abroad: Extended Stay
108,Mannywellz,Mirage
109,Young Thug,BEAUTIFUL THUGGER GIRLS
110,Sam Smith,Love Goes
111,Runtown,Sound God Fest Reloaded
112,Kida Kudz,TOP MEMBA
113,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
114,Dave,PSYCHODRAMA
115,Brymo,Yellow
116,YoungBoy Never Broke Again,Top
117,Sugarbana,A Taste of Sugar - EP
118,Migos,Culture
119,J Hus,Common Sense
120,Asa,ASA (Asha) [Deluxe Edition]
121,Lil Gotit,Top Chef Gotit
122,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
123,Post Malone,beerbongs & bentleys
124,K1 De Ultimate,Fuji the Sound - EP
125,Ruth B.,Moments in Between
126,Jhené Aiko,Chilombo (Deluxe Video Version)
127,Toosii,Thank You For Believing
128,Offset,FATHER OF 4
129,Kodak Black,Dying to Live
130,SAINt JHN,Collection One
131,Drake,More Life
132,M.I Abaga,MI 2: The Movie
133,Burna Boy,Redemption
134,Lil Wayne,Tha Carter V (Deluxe)
135,Future,High Off Life
136,Lil Durk,Signed to the Streets 3
137,Drake,Views
138,Timaya,Gratitude
139,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
140,The Weeknd,"My Dear Melancholy,"
141,Khalid,Free Spirit
142,Drake,Take Care (Deluxe Version)
143,Chris Brown,Indigo (Extended)
144,Blezed,Better Days
145,Tory Lanez,PLAYBOY
146,42 Dugg,Free Dem Boyz
147,Jeriq,Hood Boy Dreams - EP
148,Meek Mill,Wins & Losses (Deluxe)
149,Sia,This Is Acting (Deluxe Version)
150,Pop Smoke,Meet the Woo
151,Don Toliver,Heaven Or Hell
152,Nathaniel Bassey,The King Is Coming
153,Marshmello,Shockwave
154,MohBad,Light
155,Olamide,Eyan Mayweather
156,Rod Wave,Pray 4 Love (Deluxe)
157,XXXTENTACION,?
158,Bryson Tiller,T R A P S O U L (Deluxe)
159,Nasty C,Strings and Bling
160,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
161,Rihanna,ANTI (Deluxe)
162,Post Malone,Stoney (Deluxe)
163,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
164,Simi,Simisola (Deluxe)
165,Qdot,Alagbe
166,Ed Sheeran,x (Deluxe Edition)
167,Khalid,American Teen
168,Sola Allyson,ÌRÌ (The Album Live)
169,"Damian ""Jr. Gong"" Marley",Stony Hill
170,Flavour,Flavour of Africa
171,Drake,Nothing Was the Same (Deluxe)
172,Blxst,No Love Lost (Deluxe)
173,NF,CLOUDS (THE MIXTAPE)
174,Lil Tjay,True 2 Myself
175,DaBlixx Osha,Country Boy
176,Kendrick Lamar,DAMN.
177,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
178,Seyi Shay,Seyi or Shay
179,Headie One,EDNA (Deluxe)
180,JACKBOYS & Travis Scott,JACKBOYS
181,twenty one pilots,Scaled And Icy
182,DaBaby,BLAME IT ON BABY (DELUXE)
183,Rexxie,A True Champion
184,Frank Ocean,Blonde
185,Justin Bieber,Purpose (Deluxe)
186,Pa Salieu,Send Them To Coventry
187,Moses Bliss,Too Faithful
188,Kanye West,The Life of Pablo
189,Young Thug,So Much Fun (Deluxe)
190,PsychoYP & Azanti,"YP & Azanti, Vol. 1"
191,DMX,Exodus
192,Sam Smith,In the Lonely Hour (Drowning Shadows Videos Edition)
193,Skepta,Ignorance Is Bliss
194,Olamide,Baddest Guy Ever Liveth
195,Don Moen,Ultimate Collection
196,J. Cole,4 Your Eyez Only
197,"Nas & Damian ""Jr. Gong"" Marley",Distant Relatives (Bonus Track Version)
198,Meek Mill,Championships
199,L.A.X,ZaZa Vibes
