Position,artist,album
85,Todd Dulaney,Anthems & Glory (Live)
86,Lil Tjay,Destined 2 Win
87,Olakira,4Play - EP
88,Adekunle Gold,"Afro Pop, Vol. 1"
89,Sola Allyson,ÌRÌ (The Album Live)
90,G4 Boyz,Scam - EP
91,Adeyinka Alaseyori,Arojinle
92,Roddy Ricch,Feed Tha Streets ll
93,AURORA,All My Demons Greeting Me as a Friend
94,Sam Smith,Love Goes
95,Runtown,Sound God Fest Reloaded
96,Polo G,Die a Legend
97,Minister GUC,The Message
98,Young Thug,BEAUTIFUL THUGGER GIRLS
99,YoungBoy Never Broke Again,Top
100,Future,High Off Life
101,Ariana Grande,Positions (Deluxe Edition)
102,Drake,Dark Lane Demo Tapes
103,Show Dem Camp,The Palmwine Express
104,Masego,Studying Abroad: Extended Stay
105,Santi,Mandy & The Jungle
106,J. Cole,2014 Forest Hills Drive
107,Kida Kudz,TOP MEMBA
108,NSG,Roots
109,The Weeknd,Starboy
110,Kodak Black,Dying to Live
111,Brymo,Yellow
112,Tope Alabi,Yes and Amen
113,Mannywellz,Mirage
114,Nasty C,Zulu Man With Some Power
115,Jon Bellion,The Human Condition
116,Migos,Culture II
117,Drake,Views
118,SAINt JHN,Collection One
119,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Deluxe)
120,Post Malone,beerbongs & bentleys
121,21 Savage & Metro Boomin,SAVAGE MODE II
122,Khalid,Free Spirit
123,Sarz & WurlD,I LOVE GIRLS WITH TROBUL
124,J Hus,Common Sense
125,Jeriq,Hood Boy Dreams - EP
126,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe)
127,Dave,PSYCHODRAMA
128,Offset,FATHER OF 4
129,Toosii,Thank You For Believing
130,Lil Durk,Signed to the Streets 3
131,Asa,ASA (Asha) [Deluxe Edition]
132,The Weeknd,Beauty Behind the Madness
133,Don Toliver,Heaven Or Hell
134,Drake,Nothing Was the Same (Deluxe)
135,Rod Wave,Pray 4 Love (Deluxe)
136,Kendrick Lamar,DAMN.
137,Jhené Aiko,Chilombo (Deluxe Video Version)
138,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)"
139,JACKBOYS & Travis Scott,JACKBOYS
140,Lil Wayne,Tha Carter V (Deluxe)
141,M.I Abaga,MI 2: The Movie
142,Timaya,Gratitude
143,A Boogie wit da Hoodie,Artist 2.0
144,MohBad,Light
145,Internet Money,B4 The Storm
146,Maverick City Music,Maverick City Vol. 3 Part 1
147,Pa Salieu,Send Them To Coventry
148,K1 De Ultimate,Fuji the Sound - EP
149,Pop Smoke,Meet the Woo
150,Chris Brown,Indigo (Extended)
