rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
41,Scam,G4 Boyz,60,21,301,63,31,301,301,154.0
42,Chronicles of CORIZO,Corizo,301,301,68,301,30,39,39,154.14285714285714
43,High Tension,Bella Shmurda,301,301,48,79,301,31,31,156.0
44,Ayo,Wizkid,301,58,301,18,301,60,60,157.0
45,Best Of Davido,DaVido,65,301,64,52,24,301,301,158.28571428571428
46,The Search,NF,301,301,90,51,301,35,35,159.14285714285714
47,What Have We Done,Omah lay,301,14,59,301,301,70,70,159.42857142857142
48,ADHD,Joyner Lucas,37,301,301,38,301,78,78,162.0
49,Strings And Bling,Nasty C,74,38,301,76,45,301,301,162.28571428571428
50,?,XXXTentacion,301,301,301,39,28,85,85,162.85714285714286
51,Cultural Praise,KCee,301,64,61,66,55,301,301,164.14285714285714
52,Yellow,Brymo,301,301,73,47,301,76,76,167.85714285714286
53,Get Layd,Omah lay,301,17,301,78,301,100,100,171.14285714285714
54,Spiral: From The Book of Saw Soundtrack,21 Savage,301,97,301,301,51,87,87,175.0
55,APOLLO,Fireboy Dml,301,301,301,14,301,23,23,180.57142857142858
56,Product of My Environment,Abra Cadabra,301,27,301,25,12,301,301,181.14285714285714
57,Zulu Man With Some Power,Nasty C,301,28,301,301,301,18,18,181.14285714285714
58,While The World Was Burning,SAINt JHN,301,301,301,301,23,26,26,182.71428571428572
59,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,301,301,18,19,41,301,301,183.14285714285714
60,Boyfriend,CKay,301,68,301,301,301,16,16,186.28571428571428
61,Ea$t N We$t,Dremo,301,23,301,301,301,44,44,187.85714285714286
62,Hollywood's Bleeding,Post Malone,35,301,46,40,301,301,301,189.28571428571428
63,Boo of the Booless,Chike,301,301,13,49,61,301,301,189.57142857142858
64,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,301,301,16,80,29,301,301,189.85714285714286
65,"YP & Azanti, Vol. 1",PsychoYP,301,301,74,301,301,28,28,190.57142857142858
66,Please Excuse Me for Being Antisocial,Roddy Ricch,36,83,301,301,15,301,301,191.14285714285714
67,DAMN.,Kendrick Lamar,301,91,301,301,301,24,24,191.85714285714286
68,Views,Drake,301,45,301,301,301,52,52,193.28571428571428
69,No.6 Collaborations Project,Ed Sheeran,79,301,301,301,301,36,36,193.57142857142858
70,No Bad Songz,Kizz Daniel,301,301,44,301,301,55,55,194.0
71,Scaled And Icy,Twenty One Pilots,301,301,38,301,301,62,62,195.14285714285714
72,Man Of Galilee,Judikay,301,76,22,301,66,301,301,195.42857142857142
73,Still Sleep?,Sleepy Hallow,51,301,301,301,301,61,61,196.71428571428572
74,Send Them To Coventry,Pa Salieu,301,301,301,36,301,72,72,197.71428571428572
75,SATISFIED,Mercy Chinwo,86,79,301,16,301,301,301,197.85714285714286
76,CLOUDS (THE MIXTAPE),NF,301,301,301,301,54,64,64,198.0
77,El Dorado,24kgoldn,301,63,301,301,301,63,63,199.0
78,Sounds From The Other Side,Wizkid,301,88,301,301,301,51,51,199.14285714285714
79,Carpe Diem,Olamide,301,301,57,74,64,301,301,199.85714285714286
80,nothings ever good enough,Iann Dior,301,301,301,89,301,54,54,200.14285714285714
81,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,301,301,301,72,301,68,68,201.71428571428572
82,Evolution,Joyner Lucas,301,301,301,42,301,83,83,201.71428571428572
83,Distant Relatives,Damian Marley,56,301,301,301,301,77,77,202.0
84,Street Sermons,Morray ,301,301,301,301,38,94,94,204.28571428571428
85,ANTI,Rihanna,66,93,301,301,85,301,301,206.85714285714286
86,UY Scuti,Olamide,301,301,301,301,301,1,1,215.28571428571428
87,Culture III (Deluxe),Migos,301,301,301,301,301,6,6,216.71428571428572
88,When It's All Said And Done... Take Time,Giveon,23,301,301,301,22,301,301,221.42857142857142
89,Justice (Triple Chucks Deluxe),Justin Bieber,22,25,301,301,301,301,301,221.71428571428572
90,Euphoria (Original Score from the HBO Series),Labrinth,301,19,301,35,301,301,301,222.71428571428572
91,The Erigma II,Erigga,301,22,301,33,301,301,301,222.85714285714286
92,Ghetto Lenny's Love Songs,SAINt JHN,301,301,301,301,301,29,29,223.28571428571428
93,Revenge Is Sweet,Krept & Konan,301,301,301,301,301,32,32,224.14285714285714
94,Black Panther The Album Music From And Inspired By,Kendrick Lamar,301,301,301,301,301,37,37,225.57142857142858
95,The Mayor of Lagos,Mayorkun,301,301,301,301,301,38,38,225.85714285714286
96,Asa (Asha),A\u1e63a,301,301,58,21,301,301,301,226.28571428571428
97,The Life Of Pi'erre 5,Pi'erre Bourne,20,59,301,301,301,301,301,226.28571428571428
98,199X,Sut\u00e9 Iwar,301,301,301,301,301,42,42,227.0
99,Freedom.,Justin Bieber,301,61,30,301,301,301,301,228.0
100,Dreams Worth More Than Money,Meek Mill,301,301,301,301,301,46,46,228.14285714285714
101,NF,NF,64,301,29,301,301,301,301,228.28571428571428
102,Rema Freestyle EP,Rema,78,301,301,301,16,301,301,228.42857142857142
103,Perception,NF,301,301,301,301,301,47,47,228.42857142857142
104,Rodeo (Expanded Edition),Travis Scott,301,301,301,301,301,48,48,228.71428571428572
105,Different World,Alan Walker,301,301,301,301,301,49,49,229.0
106,Scorpion,Drake,55,301,301,301,44,301,301,229.14285714285714
107,Glory Sound Prep,Jon Bellion,301,33,301,67,301,301,301,229.28571428571428
108,Culture II,Migos,71,301,301,301,37,301,301,230.42857142857142
109,Bobby Tarantino II,Logic,301,301,301,301,301,56,56,231.0
110,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,301,75,301,37,301,301,301,231.0
111,The Voice (Deluxe),Lil Durk,43,70,301,301,301,301,301,231.14285714285714
112,Shoot For The Stars Aim For The Moon (Deluxe),Pop Smoke,46,301,301,301,67,301,301,231.14285714285714
113,Culture III (Takeoff's Way),Migos,301,301,301,301,301,57,57,231.28571428571428
114,Awake,Illenium,301,301,301,301,301,58,58,231.57142857142858
115,\u00ccR\u00cc (The Album Live) (Live),Sola Allyson,49,301,301,301,68,301,301,231.71428571428572
116,Drip Harder,Lil Baby,76,301,43,301,301,301,301,232.0
117,SAVAGE MODE II,21 Savage,301,49,70,301,301,301,301,232.0
118,Die 4 Respect,DDG,53,67,301,301,301,301,301,232.14285714285714
119,Black History Project (Live from London),The Spirituals,63,301,301,301,58,301,301,232.28571428571428
120,Crossover: Live From Music City,Travis Greene,301,301,41,83,301,301,301,232.71428571428572
121,Arojinle,Adeyinka Alaseyori,301,77,51,301,301,301,301,233.28571428571428
122,Glory in His Presence (Live),Benjamin Dube,301,301,301,301,301,65,65,233.57142857142858
123,Top Chef Gotit,Lil Gotit,38,94,301,301,301,301,301,233.85714285714286
124,YBNL,Olamide,301,87,301,46,301,301,301,234.0
125,After Hours,The Weeknd,85,301,301,48,301,301,301,234.0
126,Music (Songs From And Inspired By The Motion Picture),Sia,301,301,301,301,301,67,67,234.14285714285714
127,The Beautiful & Damned (Deluxe Edition),G-Eazy,301,301,301,301,301,69,69,234.71428571428572
128,American Teen,Khalid,301,55,301,84,301,301,301,234.85714285714286
129,CINCORIGINALS,Tobe Nwigwe,301,301,301,301,301,71,71,235.28571428571428
130,My Turn (Deluxe),Lil Baby,301,301,301,301,301,73,73,235.85714285714286
131,EVERYTHING YOU HEARD IS TRUE,Odunsi (The Engine),301,301,301,301,301,75,75,236.42857142857142
132,Malone,Gabzy,301,301,301,91,62,301,301,236.85714285714286
133,Hallelujah Again (Revelation 19:3),Nathaniel Bassey,61,301,301,94,301,301,301,237.14285714285714
134,Dark Lane Demo Tapes,Drake,301,81,301,77,301,301,301,237.57142857142858
135,Changes,Justin Bieber,301,301,301,301,301,79,79,237.57142857142858
136,Heavy Is The Head,Stormzy,301,301,301,301,301,80,80,237.85714285714286
137,A Good Time,DaVido,84,78,301,301,301,301,301,238.14285714285714
138,Freedom (Int'l Version 2),Akon,301,301,301,301,301,82,82,238.42857142857142
139,Meet The Woo,Pop Smoke,80,301,301,90,301,301,301,239.28571428571428
140,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,301,301,88,88,240.14285714285714
141,Off the Yak,Young M.A,301,301,301,301,301,92,92,241.28571428571428
142,TOO LATE TOO LIT (EP),KDDO,301,301,301,301,301,93,93,241.57142857142858
143,Sol,\u00bfT\u00e9o?,301,301,301,301,301,95,95,242.14285714285714
144,Happy Birthday! 20 Birthday Songs,Happy Occasion Singers,301,301,301,301,301,96,96,242.42857142857142
145,Soyoyo,Musiliu Haruna Ishola,301,301,301,301,301,97,97,242.71428571428572
146,The Marshall Mathers LP2,Eminem,301,301,301,301,301,98,98,243.0
147,STRAFF FROM NIGERIA (Deluxe),Straffitti,301,301,301,301,301,99,99,243.28571428571428
148,Moments in Between,Ruth B.,9,301,301,301,301,301,301,259.2857142857143
149,THE GOAT,POLO G,13,301,301,301,301,301,301,259.85714285714283
150,F*CK LOVE (SAVAGE),The Kid Laroi,301,15,301,301,301,301,301,260.14285714285717
151,I'll Say It For You,Dax,301,301,301,15,301,301,301,260.14285714285717
152,All My Demons Greeting Me As A Friend (Deluxe),AURORA,301,301,301,301,17,301,301,260.42857142857144
153,Culture,Migos,19,301,301,301,301,301,301,260.7142857142857
154,OXYGENE,Oxlade,301,301,21,301,301,301,301,261.0
155,The Palmwine Express,Show Dem Camp,25,301,301,301,301,301,301,261.57142857142856
156,Make E No Cause Fight,Ajebutter22 and BOJ,301,301,301,26,301,301,301,261.7142857142857
157,Roots,NSG,301,301,301,27,301,301,301,261.85714285714283
158,"Laughter, Tears & Goosebumps",Fireboy Dml,301,301,301,28,301,301,301,262.0
159,Too Faithful,Moses Bliss,301,301,28,301,301,301,301,262.0
160,? (Deluxe),XXXTentacion,301,301,301,31,301,301,301,262.42857142857144
161,i am > i was (Deluxe),21 Savage,301,301,301,301,32,301,301,262.57142857142856
162,East Atlanta Love Letter,6lack,32,301,301,301,301,301,301,262.57142857142856
163,Shiesty Season - Spring Deluxe,Pooh Shiesty,301,301,32,301,301,301,301,262.57142857142856
164,4 Your Eyez Only,J. Cole,301,301,301,32,301,301,301,262.57142857142856
165,JESUS IS KING,Kanye West,301,32,301,301,301,301,301,262.57142857142856
166,Mandy & The Jungle,Cruel Santino,33,301,301,301,301,301,301,262.7142857142857
167,"Wasteland, Baby!",Hozier,301,301,33,301,301,301,301,262.7142857142857
168,Purpose (Deluxe),Justin Bieber,301,301,301,301,33,301,301,262.7142857142857
169,EDNA (Deluxe),Headie One,301,301,34,301,301,301,301,262.85714285714283
170,Gravity,Lecrae,301,301,301,34,301,301,301,262.85714285714283
171,Grass 2 Grace,2Face Idibia,301,301,301,301,34,301,301,262.85714285714283
172,Graduation,Kanye West,301,301,301,301,35,301,301,263.0
173,At Easter,Hillsong Worship,301,301,35,301,301,301,301,263.0
174,Orange Print,Larry June,301,35,301,301,301,301,301,263.0
175,CITIZEN OF THE WORLD,King Perryy,301,301,36,301,301,301,301,263.14285714285717
176,Legend - The Best Of Bob Marley And The Wailers,Bob Marley & The Wailers,301,301,301,301,36,301,301,263.14285714285717
177,Adventures of August and hanggliderboy,August Ocean,301,36,301,301,301,301,301,263.14285714285717
178,Cusp,Ameen,301,301,37,301,301,301,301,263.2857142857143
179,Herstory in the Making,Young M.A,301,39,301,301,301,301,301,263.57142857142856
180,The Gospel of the Kingdom,Dunsin Oyekan,301,301,301,301,39,301,301,263.57142857142856
181,The Very Best Of Don Williams,Don Williams,301,301,40,301,301,301,301,263.7142857142857
182,A.M. Paradox,Brent Faiyaz,301,40,301,301,301,301,301,263.7142857142857
183,Living In Bondage,prettyboydo,40,301,301,301,301,301,301,263.7142857142857
184,Rolling Papers (Deluxe 10 Year Anniversary Edition),Wiz Khalifa,301,41,301,301,301,301,301,263.85714285714283
185,drinking under the streetlights,Powfu,301,301,301,41,301,301,301,263.85714285714283
186,Swimming,MAC MILLER,301,42,301,301,301,301,301,264.0
187,Ojekoo,Juls,301,301,42,301,301,301,301,264.0
188,Mixed Emotions - EP,Abra Cadabra,42,301,301,301,301,301,301,264.0
189,Last Day Of Summer,Summer Walker,301,301,301,301,42,301,301,264.0
190,Herstory,Young M.A,301,43,301,301,301,301,301,264.14285714285717
191,The Last Rocket,Takeoff,301,301,301,301,43,301,301,264.14285714285717
192,Bad Hair,Nasty C,301,44,301,301,301,301,301,264.2857142857143
193,"Codename, Vol. 2",Dremo,44,301,301,301,301,301,301,264.2857142857143
194,Teenage Fever,Kaash Paige,301,301,301,45,301,301,301,264.42857142857144
195,King's Disease,Nas,45,301,301,301,301,301,301,264.42857142857144
196,WInd of Glory,Sis. Chinyere Udoma,301,46,301,301,301,301,301,264.57142857142856
197,Therapy Session,NF,301,301,301,301,46,301,301,264.57142857142856
198,I LOVE GIRLS WITH TROBUL,Sarz,301,301,47,301,301,301,301,264.7142857142857
199,Imagination & the Misfit Kid,Labrinth,301,48,301,301,301,301,301,264.85714285714283
200,Free Dem Boyz,42 Dugg,301,301,301,301,49,301,301,265.0
201,Investments 6,Yung Bleu,301,301,301,50,301,301,301,265.14285714285717
202,Kapacity,Kaptain,301,301,50,301,301,301,301,265.14285714285717
203,Inside (The Songs),Bo Burnham,50,301,301,301,301,301,301,265.14285714285717
204,ABBA Gold,ABBA,301,50,301,301,301,301,301,265.14285714285717
205,Shoot For The Stars Aim For The Moon,Pop Smoke,52,301,301,301,301,301,301,265.42857142857144
206,Recovery (Deluxe Edition),Eminem,301,301,52,301,301,301,301,265.42857142857144
207,Late Nights: The Album,Jeremih,301,301,301,53,301,301,301,265.57142857142856
208,6pc Hot EP,6lack,301,301,53,301,301,301,301,265.57142857142856
209,OK ORCHESTRA,AJR,301,301,301,301,53,301,301,265.57142857142856
210,There Is More,Hillsong Worship,301,53,301,301,301,301,301,265.57142857142856
211,All the Little Lights (Deluxe Version),Passenger,301,54,301,301,301,301,301,265.7142857142857
212,Kedu America,Chief Stephen Osita Osadebe,301,301,301,54,301,301,301,265.7142857142857
213,Rema Compilation,Rema,301,301,54,301,301,301,301,265.7142857142857
214,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,301,301,301,55,301,301,301,265.85714285714283
215,His Glory Alone,KB,301,301,55,301,301,301,301,265.85714285714283
216,I Decided.,Big Sean,301,56,301,301,301,301,301,266.0
217,2014 Forest Hills Drive,J. Cole,301,301,301,56,301,301,301,266.0
218,How To Kill A Rockstar,MASN,301,301,56,301,301,301,301,266.0
219,FATHER OF 4,Offset,301,301,301,57,301,301,301,266.14285714285717
220,Christopher,Hulvey,301,301,301,301,57,301,301,266.14285714285717
221,Okwu Nwoke,Beepee D Rapgod,301,57,301,301,301,301,301,266.14285714285717
222,Polaris,Aitch,58,301,301,301,301,301,301,266.2857142857143
223,Let It Shine (Original Soundtrack),Various Artists,301,301,301,58,301,301,301,266.2857142857143
224,Tha Carter IV (Explicit Version),Lil Wayne,301,301,301,59,301,301,301,266.42857142857144
225,Watch The Throne (Deluxe),Jay-Z,301,301,301,60,301,301,301,266.57142857142856
226,ENDLESS,Straffitti,301,60,301,301,301,301,301,266.57142857142856
227,My Beautiful Dark Twisted Fantasy,Kanye West,301,301,301,61,301,301,301,266.7142857142857
228,Flu Game,AJ Tracey,301,62,301,301,301,301,301,266.85714285714283
229,Rum & Boogie,Peruzzi,62,301,301,301,301,301,301,266.85714285714283
230,Zombie,Fela Kuti,301,301,62,301,301,301,301,266.85714285714283
231,Featuring Ty Dolla $ign,Ty Dolla $ign,301,301,301,301,63,301,301,267.0
232,All My Demons Greeting Me as a Friend,AURORA,301,301,65,301,301,301,301,267.2857142857143
233,Slime Language 2,Young Stoner Life,301,301,301,65,301,301,301,267.2857142857143
234,let there be light.,Hillsong Worship,301,301,66,301,301,301,301,267.42857142857144
235,Plastic Hearts,Miley Cyrus,67,301,301,301,301,301,301,267.57142857142856
236,Best Of,Lucky Dube,69,301,301,301,301,301,301,267.85714285714283
237,Regulate... G Funk Era Part II The EP,Warren G,301,301,69,301,301,301,301,267.85714285714283
238,Wildfire,prettyboydo,301,301,301,301,69,301,301,267.85714285714283
239,Twelve A.M,Crayon,301,301,301,70,301,301,301,268.0
240,Best Of 50 Cent,50 Cent,70,301,301,301,301,301,301,268.0
241,Self Portrait,Sasha Sloan,301,301,301,301,70,301,301,268.0
242,Indigo (Extended),Chris Brown,301,301,301,301,71,301,301,268.14285714285717
243,PINK PLANET,Pink Sweat$,301,301,301,71,301,301,301,268.14285714285717
244,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),Burna Boy,301,301,71,301,301,301,301,268.14285714285717
245,Yes And Amen,Tope Alabi,72,301,301,301,301,301,301,268.2857142857143
246,Professional Rapper,Lil Dicky,301,72,301,301,301,301,301,268.2857142857143
247,LONG LIVE LOVE,Kirk Franklin,301,301,72,301,301,301,301,268.2857142857143
248,Die A Legend,POLO G,301,301,301,301,72,301,301,268.2857142857143
249,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)",LSD,301,301,301,301,73,301,301,268.42857142857144
250,Goodbye & Good Riddance,Juice Wrld,301,301,301,301,74,301,301,268.57142857142856
251,Some Nights,fun.,301,301,301,301,75,301,301,268.7142857142857
252,Ayra Starr,Ayra Starr,75,301,301,301,301,301,301,268.7142857142857
253,Ready to Die (The Remaster; 2015 Remaster),The Notorious B.I.G.,301,301,75,301,301,301,301,268.7142857142857
254,Teezastar,T Flamez,301,301,76,301,301,301,301,268.85714285714283
255,Free X,XXXTentacion,301,301,301,301,77,301,301,269.0
256,Deezer Sessions,Jorja Smith,77,301,301,301,301,301,301,269.0
257,Runaway,Passenger,301,301,77,301,301,301,301,269.0
258,Breakthrough (Music From & Inspired By The Motion Picture),Various Artists,301,301,78,301,301,301,301,269.14285714285717
259,Era I 2002,Era,301,301,301,301,78,301,301,269.14285714285717
260,Gully (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,79,301,301,269.2857142857143
261,Frontstreet,OFB,301,301,79,301,301,301,301,269.2857142857143
262,The Resurrection,Bugzy Malone,301,301,301,301,80,301,301,269.42857142857144
263,PARTYMOBILE,PARTYNEXTDOOR,301,301,80,301,301,301,301,269.42857142857144
264,Michael Bolton: Greatest Hits,Michael Bolton,301,80,301,301,301,301,301,269.42857142857144
265,SYRE,Jaden,301,301,301,81,301,301,301,269.57142857142856
266,Ancient Dreams In A Modern Land,Marina,301,301,301,301,81,301,301,269.57142857142856
267,BABY REAPER EP,YXNG K.A,301,301,81,301,301,301,301,269.57142857142856
268,Soul Searching,Bazzi,81,301,301,301,301,301,301,269.57142857142856
269,JACKBOYS,JACKBOYS,301,82,301,301,301,301,301,269.7142857142857
270,Bad Commando,Rema,82,301,301,301,301,301,301,269.7142857142857
271,100,KB,301,301,82,301,301,301,301,269.7142857142857
272,What Happens in Lagos,Ajebutter22,301,301,301,82,301,301,301,269.7142857142857
273,20 Songs of Inspiration,Jim Reeves,301,301,83,301,301,301,301,269.85714285714283
274,Gospel Worship 2021,Various Artists,301,301,301,301,83,301,301,269.85714285714283
275,Ignorance is Bliss,Skepta,301,84,301,301,301,301,301,270.0
276,Dangerous,Michael Jackson,301,301,301,301,84,301,301,270.0
277,The Course of the Inevitable,Lloyd Banks,301,301,84,301,301,301,301,270.0
278,Greenleaf Soundtrack - Season 2,Various Artists,301,301,85,301,301,301,301,270.14285714285717
279,8 Letters,Why Don't We,301,85,301,301,301,301,301,270.14285714285717
280,Back from the Edge,James Arthur,301,301,301,86,301,301,301,270.2857142857143
281,A Living Sacrifice,Joshua Mike-Bamiloye,301,301,86,301,301,301,301,270.2857142857143
282,Hymns Ancient & Modern,"Sidney Sussex College Choir, Cambridge",301,301,301,87,301,301,301,270.42857142857144
283,Fulfilment,Yinka Ayefele,301,301,301,301,87,301,301,270.42857142857144
284,Fuji The Sound,K1 De Ultimate,87,301,301,301,301,301,301,270.42857142857144
285,Love Yourself \u7d50 'Answer',BTS,301,301,87,301,301,301,301,270.42857142857144
286,VHS 2.0,X Ambassadors,301,301,301,88,301,301,301,270.57142857142856
287,we,Gnash,301,301,88,301,301,301,301,270.57142857142856
288,La Maquina,Conway the Machine,301,301,301,301,88,301,301,270.57142857142856
289,BTR,Big Time Rush,89,301,301,301,301,301,301,270.7142857142857
290,Issa Album,21 Savage,301,89,301,301,301,301,301,270.7142857142857
291,Free Spirit,Khalid,301,301,89,301,301,301,301,270.7142857142857
292,Depressing Songs 2020,Various Artists,301,301,301,301,89,301,301,270.7142857142857
293,Common Sense,J Hus,301,90,301,301,301,301,301,270.85714285714283
294,Love Diaries of an Introvert,Tatiana Manaois,301,301,301,301,90,301,301,270.85714285714283
295,Knock Madness,Hopsin,90,301,301,301,301,301,301,270.85714285714283
296,YPSZN2,PsychoYP,301,301,91,301,301,301,301,271.0
297,Heaven,JayMikee,91,301,301,301,301,301,301,271.0
298,Super Hits,Oriental Brothers International Band,301,301,301,301,91,301,301,271.0
299,Snakes & Ladders,Chip,92,301,301,301,301,301,301,271.14285714285717
300,Casting Crowns,Casting Crowns,301,92,301,301,301,301,301,271.14285714285717
301,Bed of Stone,A\u1e63a,301,301,301,92,301,301,301,271.14285714285717
302,Purpose,Justin Bieber,301,301,301,301,92,301,301,271.14285714285717
303,Summertime Shootout 3: Coldest Summer Ever,Fabolous,301,301,92,301,301,301,301,271.14285714285717
304,A Love Letter To You 4 (Deluxe),Trippie Redd,301,301,93,301,301,301,301,271.2857142857143
305,Thank You For Believing,Toosii,301,301,301,301,93,301,301,271.2857142857143
306,Mi2 the Movie,M.I,301,301,301,93,301,301,301,271.2857142857143
307,Stuck Ina Vault,Shaybo,93,301,301,301,301,301,301,271.2857142857143
308,heartbreak hotel,Phora,94,301,301,301,301,301,301,271.42857142857144
309,Nobody Is Listening,ZAYN,301,301,301,301,94,301,301,271.42857142857144
310,Pregame Rituals,2KBABY,301,301,94,301,301,301,301,271.42857142857144
311,REAPER SZN,YXNG K.A,301,301,301,301,95,301,301,271.57142857142856
312,Man of the Woods,Justin Timberlake,95,301,301,301,301,301,301,271.57142857142856
313,SURVIVORS GUILT: THE MIXTAPE//,KennyHoopla,301,95,301,301,301,301,301,271.57142857142856
314,Pastor Baby,Zumzy Brown,301,301,95,301,301,301,301,271.57142857142856
315,Run The World,Run The World,301,301,301,95,301,301,301,271.57142857142856
316,Silver,Fourplay,301,301,301,96,301,301,301,271.7142857142857
317,Mirage,Mannywellz,301,301,301,301,96,301,301,271.7142857142857
318,Slime Season,Young Thug,96,301,301,301,301,301,301,271.7142857142857
319,"Afro Pop, Vol. 1",Adekunle Gold,301,301,96,301,301,301,301,271.7142857142857
320,For Broken Ears,Tems,301,301,97,301,301,301,301,271.85714285714283
321,Live at the Royal Albert Hall,Snarky Puppy,97,301,301,301,301,301,301,271.85714285714283
322,BLAME IT ON BABY,DaBaby,301,301,301,301,97,301,301,271.85714285714283
323,Northsbest (Extended),Lil Mosey,301,301,301,97,301,301,301,271.85714285714283
324,Wanted Dread And Alive,Peter Tosh,98,301,301,301,301,301,301,272.0
325,Blacc Hollywood (Deluxe),Wiz Khalifa,301,301,98,301,301,301,301,272.0
326,The Circus,Mick Jenkins,301,301,301,301,98,301,301,272.0
327,Opera - The Ultimate Collection,Andrea Bocelli,301,301,301,98,301,301,301,272.0
328,Bill Israel,Kodak Black,99,301,301,301,301,301,301,272.14285714285717
329,Chipwrecked (Music From The Motion Picture),Alvin And The Chipmunks,301,301,301,301,99,301,301,272.14285714285717
330,Strange Bird,Augie March,301,301,301,99,301,301,301,272.14285714285717
331,"Spontaneous Praise, Vol. 1",Laolu Gbenjo,301,99,301,301,301,301,301,272.14285714285717
332,Fruit,Fruit,301,301,99,301,301,301,301,272.14285714285717
333,Blackmagic (Version 1.0),BlackMagic,301,100,301,301,301,301,301,272.2857142857143
334,Immobilarity,Raekwon,301,301,301,301,100,301,301,272.2857142857143
335,Only If You Knew,Prezzy Krane,301,301,301,100,301,301,301,272.2857142857143
336,Stoney (Deluxe),Post Malone,100,301,301,301,301,301,301,272.2857142857143
337,No Winter Without Snow,Felix Snow,301,301,100,301,301,301,301,272.2857142857143
