rank,song,artist,apple,boom,spotify,audiomack,deezer,youtube,RT
99,Reckless,Wizkid,56,420,57,450,100,325,234.6666667
100,Triumphant,Olamide,375,20,350,42,300,325,235.3333333
101,PAMI,DJ Tunez,375,54,350,62,300,325,244.3333333
102,Koleyewon,Naira Marley,375,59,350,64,300,325,245.5
103,Lonely,Joeboy,375,67,350,66,300,325,247.1666667
104,Can't Relate,Omah Lay,375,42,350,98,300,325,248.3333333
105,Jennifer,Guchi,375,24,350,450,300,2,250.1666667
106,Rise Of The Underdogs 2,Show Dem Camp,101,420,98,450,118,325,252
107,My Bebe,Omah Lay,375,58,350,110,300,325,253
108,Survive,Jaido P,375,84,350,86,300,325,253.3333333
109,Loading,Olamide,375,57,350,116,300,325,253.8333333
110,This Your Body,Skales and Davido,375,44,350,135,300,325,254.8333333
111,Feel Good,MohBad,109,420,350,220,109,325,255.5
112,You,Omah Lay,375,79,350,109,300,325,256.3333333
113,Ameno,ERA,375,28,350,450,300,40,257.1666667
114,Adura,Mohbad,375,72,350,125,300,325,257.8333333
115,Roju,Chike,375,66,350,450,300,20,260.1666667
116,Are You Sure,Lyta,375,420,350,29,300,89,260.5
117,Confession,Omah Lay,375,71,350,143,300,325,260.6666667
118,If E Happen For Lagos,Runtown,375,96,350,122,300,325,261.3333333
119,Lo Lo,Omah Lay,375,92,350,140,300,325,263.6666667
120,Cho Cho,Zlatan,375,420,350,58,300,88,265.1666667
121,Don Dada,Timaya,375,420,350,71,300,80,266
122,Money,"Terri, Bella Shmurda, Mohbad",375,420,350,33,95,325,266.3333333
123,Damn,Omah Lay,375,100,350,148,300,325,266.3333333
124,Yahweh,Mercy Chinwo,375,77,350,450,300,61,268.8333333
125,Hello E,"Reminisce, Westsyde",375,73,350,195,300,325,269.6666667
126,Longtime (feat. Skepta),Wizkid,70,420,69,450,300,325,272.3333333
127,Sweet One,Wizkid,69,420,70,450,300,325,272.3333333
128,Love Like This (feat. Fireboy DML),Lil Kesh,375,63,350,450,300,98,272.6666667
129,Mighty Wine,Wizkid,75,420,75,450,300,325,274.1666667
130,True Love (feat. Tay Iwar & Projexx),Wizkid,76,420,77,450,300,325,274.6666667
131,Stay,The Kid Laroi & Justin Bieber,375,420,350,450,25,31,275.1666667
132,Piece of Me (feat. Ella Mai),Wizkid,77,420,84,450,300,325,276
133,Jowo,Davido,87,420,78,450,300,325,276.6666667
134,Damages,Tems,375,420,350,112,84,325,277.6666667
135,Rough Up (feat. Layydoe),Olamide,96,420,92,450,300,325,280.5
136,Voice of the Heroes,"Lil Baby, Lil Durk",99,420,96,450,300,325,281.6666667
137,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk, Travis Scott",100,420,97,450,300,325,282
138,MONTERO (Call Me By Your Name),Lil Nas X,375,420,350,450,52,65,285.3333333
139,Commitment Issues,Central Cee,375,420,350,180,66,325,286
140,Align,Show Dem Camp,127,420,103,450,300,325,287.5
141,Verified (feat. Mayorkun),Laycon,375,420,350,450,99,49,290.5
142,Leave The Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic",375,420,350,450,74,84,292.1666667
143,Ruger,Ruger,375,420,350,450,93,66,292.3333333
144,The Jackie (feat. J. Cole & Lil Tjay),Bas,375,420,350,450,98,62,292.5
145,More Time,Pop Smoke,105,420,350,450,110,325,293.3333333
146,Good News,Pop Smoke,107,420,350,450,111,325,293.8333333
147,Bout A Million,Pop Smoke,106,420,350,450,112,325,293.8333333
148,Manslaughter,Pop Smoke,108,420,350,450,113,325,294.3333333
149,Bad Habits,Ed Sheeran,375,420,350,450,75,96,294.3333333
150,Brush Em,Pop Smoke,110,420,350,450,114,325,294.8333333
151,Top Shotta,"Pop Smoke, The Neptunes",111,420,350,450,116,325,295.3333333
152,Woo Baby,Pop Smoke,114,420,350,450,117,325,296
153,Astronaut In The Ocean,Masked Wolf,375,420,350,450,81,100,296
154,Genius,"Pop Smoke, Lil Tjay, Swae Lee",113,420,350,450,119,325,296.1666667
155,40 BTC,Rexxie featuring Seyi Vibez,375,420,350,9,300,325,296.5
156,What's Crackin,Pop Smoke,115,420,350,450,121,325,296.8333333
157,30,Pop Smoke,116,420,350,450,122,325,297.1666667
158,Mr. Jones,Pop Smoke,112,420,350,450,128,325,297.5
159,Beat The Speaker,Pop Smoke,117,420,350,450,124,325,297.6666667
160,Demeanor,Pop Smoke,121,420,350,450,127,325,298.8333333
161,Jack,Nasty C,375,420,350,450,130,68,298.8333333
162,Coupe,Pop Smoke,119,420,350,450,132,325,299.3333333
163,Spoiled,Pop Smoke,124,420,350,450,131,325,300
164,90'S,Seyi Vibez,375,420,350,39,300,325,301.5
165,Bad Type,Seyi Vibez,375,420,350,55,300,325,304.1666667
166,Catalyst,Seyi Vibez,375,420,350,57,300,325,304.5
167,Sho Mo Mi,Bella Shmurda,375,420,350,60,300,325,305
168,Ginger Me (Intro),Bella Shmurda,375,420,350,61,300,325,305.1666667
169,Capable God,Judikay,375,35,350,450,300,325,305.8333333
170,Feel,Mrolaide ,375,36,350,450,300,325,306
171,Vibration,Sarkodie and Vic Mensa,375,420,350,67,300,325,306.1666667
172,Ori,Barry Jhay,375,420,350,68,300,325,306.3333333
173,Omemma ((Live)),Judikay,375,40,350,450,300,325,306.6666667
174,Check Yourself,Kaptain,375,41,350,450,300,325,306.8333333
175,Omnipotent,Bella Shmurda,375,420,350,74,300,325,307.3333333
176,Picture Freestyle,Seyi Vibez,375,420,350,75,300,325,307.5
177,Liquor,Bella Shmurda,375,420,350,79,300,325,308.1666667
178,Vision 2020,Bella Shmurda,375,420,350,80,300,325,308.3333333
179,Lenu (Remix),Buju,375,420,350,81,300,325,308.5
180,Upgrade,Bella Shmurda,375,420,350,82,300,325,308.6666667
181,Too Faithful,Moses Bliss,375,53,350,450,300,325,308.8333333
182,Pay day,Seyi Vibez,375,420,350,83,300,325,308.8333333
183,Ma Pariwo,Zinoleesky,375,420,350,84,300,325,309
184,So Lovely,Buju,375,420,350,87,300,325,309.5
185,Sorry,MohBad,375,420,350,90,300,325,310
186,Boi Boi,Rexxie featuring Teni,375,420,350,91,300,325,310.1666667
187,Only You,Bella Shmurda,375,420,350,92,300,325,310.3333333
188,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,375,62,350,450,300,325,310.3333333
189,Colorado,Zugo,375,420,350,93,300,325,310.5
190,Lole,Kendickson,375,65,350,450,300,325,310.8333333
191,Muje,Barry Jhay,375,420,350,96,300,325,311
192,Chi Chi,Naira Marley,375,420,350,97,300,325,311.1666667
193,Breakup Riddim ft. Nhlanhla Nciza,DJ Aroma,375,68,350,450,300,325,311.3333333
194,God Sent,Seyi Vibez,375,420,350,100,300,325,311.6666667
195,Focus Vibe,Slimcase,375,74,350,450,300,325,312.3333333
196,Amope,Bella Shmurda,375,420,350,104,300,325,312.3333333
197,Fall for Me,Laycon,375,420,350,105,300,325,312.5
198,Hallelujah Challenge Praise Medley,Nathaniel Bassey,375,75,350,450,300,325,312.5
199,Holy Ground,Davido,375,420,350,106,300,325,312.6666667
200,Lagos Anthem,Zlatan,375,80,350,450,300,325,313.3333333
201,FEM,Davido,375,420,350,111,300,325,313.5
202,Freestyle,2jaja,375,82,350,450,300,325,313.6666667
203,Aye,Naira Marley,375,83,350,450,300,325,313.8333333
204,Dangbana Orisa,Bella Shmurda,375,420,350,113,300,325,313.8333333
205,Spiritual,Buju,375,420,350,114,300,325,314
206,Airplane Mode,Fireboy DML,375,420,350,115,300,325,314.1666667
207,Rotate (Freestyle),Mr Eazi,375,85,350,450,300,325,314.1666667
208,Omo Ologo,Lil Frosh,375,420,350,117,300,325,314.5
209,Want ft. Fave,Olamide,375,88,350,450,300,325,314.6666667
210,FOCUS DANCE BEAT ft. Hagman & Abati,Ajimovoix Drums,375,90,350,450,300,325,315
211,Happiness,Davolee,375,420,350,121,300,325,315.1666667
212,Legends,Juice WRLD,375,420,350,123,300,325,315.5
213,Celebration,Joeboy,375,420,350,124,300,325,315.6666667
214,Currently,Kizz Daniel,375,420,350,126,300,325,316
215,"Squander (Remix) (Remix) ft. Kamo Mphela, Mpura, Niniola & Sayfar",Falz,375,97,350,450,300,325,316.1666667
216,MOSLADO,Teni,375,420,350,127,300,325,316.1666667
217,Your Body,Mayorkun,375,420,350,128,300,325,316.3333333
218,Wonderful,Burna Boy,375,420,350,129,300,325,316.5
219,Ponmo,Mohbad,375,420,350,130,300,325,316.6666667
220,Die Young,Roddy Ricch,375,420,350,131,300,325,316.8333333
221,Rest On Kashy,Anonymous Music,375,420,350,132,300,325,317
222,Cultural Praise,Kcee & Okwesili Eze Group,375,420,350,133,300,325,317.1666667
223,Level Up (Twice As Tall),Burna Boy,375,420,350,134,300,325,317.3333333
224,The Box,Roddy Ricch,375,420,350,136,300,325,317.6666667
225,Symphony,Seyi Vibez,375,420,350,137,300,325,317.8333333
226,At My Worst,Pink Sweat$,375,420,350,138,300,325,318
227,There Is a Place,Nathaniel Bassey,375,420,350,450,300,14,318.1666667
228,Egbon,Masterkraft,375,420,350,139,300,325,318.1666667
229,Permission to Dance,BTS,375,420,350,450,300,15,318.3333333
230,Zoom,Cheque,375,420,350,141,300,325,318.5
231,Ye Ye Ye,Omah Lay,375,420,350,142,300,325,318.6666667
232,Jehovah Overdo,Chidinma,375,420,350,450,300,19,319
233,Project Dreams,Roddy Ricch,375,420,350,145,300,325,319.1666667
234,JO,Teni,375,420,350,146,300,325,319.3333333
235,Green Light,Olamide,375,420,350,147,300,325,319.5
236,It Ain't Me Tiktok (feat. Dj Abux) [Remix],Eduardo XD,72,420,350,450,300,325,319.5
237,Do not Disturb,Omah Lay,375,420,350,150,300,325,320
238,I Will Survive,Diamond Jimma,375,420,350,151,300,325,320.1666667
239,Kogi,Jumabee,375,420,350,152,300,325,320.3333333
240,In My Maserati,Olakira,375,420,350,450,300,28,320.5
241,Life Is Good,Future,375,420,350,153,300,325,320.5
242,Activate,Stonebwoy,375,420,350,154,300,325,320.6666667
243,Something Different,Adekunle Gold,375,420,350,155,300,325,320.8333333
244,Woman,Rema,375,420,350,156,300,325,321
245,Go Away,Fireboy DML,375,420,350,157,300,325,321.1666667
246,Berna Reloaded (feat. Fally Ipupa & Diamond Platnumz),Flavour,375,420,350,450,300,32,321.1666667
247,Flex,Kizz Daniel,375,420,350,158,300,325,321.3333333
248,Hello Brother,Omah Lay,375,420,350,159,300,325,321.5
249,Olorun Agbaye (You Are Mighty) (feat. Chandler Moore & Oba),Nathaniel Bassey,375,420,350,450,300,35,321.6666667
250,HELL (interlude),corizo,375,420,350,160,300,325,321.6666667
251,Back2Back,Rexxie featuring Bella Shmurda,375,420,350,161,300,325,321.8333333
252,Sere Remix,"Spinall, Fireboy DML and 6LACK",375,420,350,162,300,325,322
253,Ball Till We Fall,Kida Kudz featuring Bella Shmurda,375,420,350,163,300,325,322.1666667
254,AG Baby,Adekunle Gold,375,420,350,164,300,325,322.3333333
255,Know You,Ladipoe,375,420,350,165,300,325,322.5
256,Prayer Request,Victor AD,375,420,350,166,300,325,322.6666667
257,So Crazy,Davido,375,420,350,167,300,325,322.8333333
258,Mandeman,Small Doctor,375,420,350,168,300,325,323
259,Marlians Anthem,MohBad,375,420,350,169,300,325,323.1666667
260,Be Something,Polo G,375,420,350,170,300,325,323.3333333
261,Onyedikagi (feat. Glowrie),Mercy Chinwo,375,420,350,450,300,46,323.5
262,Rich And Blind,Juice WRLD,375,420,350,171,300,325,323.5
263,Happy Birthday,Simi feat. Adekunle Gold and Deja,375,420,350,172,300,325,323.6666667
264,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",375,420,350,450,300,47,323.6666667
265,Spell,Fireboy DML & Wande Coal,375,420,350,173,300,325,323.8333333
266,Bounsse,Rema,375,420,350,174,300,325,324
267,Born to Win,Timaya,375,420,350,175,300,325,324.1666667
268,Jireh (feat. Chandler Moore & Naomi Raine),Elevation Worship & Maverick City Music,375,420,350,450,300,50,324.1666667
269,Hood Scars 2,J.I the Prince of N.Y & Lil Tjay,375,420,350,176,300,325,324.3333333
270,Kokose (feat. Wizkid),Sound Sultan & Wizkid,375,420,350,450,300,51,324.3333333
271,What Type Of Dance,DJ Kaywise,375,420,350,177,300,325,324.5
272,High Fashion,Roddy Ricch,375,420,350,178,300,325,324.6666667
273,Okay,Adekunle Gold,375,420,350,450,300,53,324.6666667
274,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke,104,420,350,450,300,325,324.8333333
275,Hold Me Tight,Kcee,375,420,350,179,300,325,324.8333333
276,Good Woman,Flavour,375,420,350,450,300,54,324.8333333
277,Afar,Fireboy DML & Olamide,375,420,350,181,300,325,325.1666667
278,Mothaland (Remix),Sound Sultan & Johnny Drille,375,420,350,450,300,57,325.3333333
279,Beamer (Bad Boys),Rema,375,420,350,183,300,325,325.5
280,Maserati (Remix),Olakira,375,420,350,184,300,325,325.6666667
281,Like I Do,Fireboy DML,375,420,350,185,300,325,325.8333333
282,Omalicha,kolaboy,375,420,350,186,300,325,326
283,KAMBA,Terry Apala,375,420,350,187,300,325,326.1666667
284,Way More Close (Stuck In A Box),Yung Bleu,375,420,350,188,300,325,326.3333333
285,ELI,Fireboy DML,375,420,350,189,300,325,326.5
286,Butter,BTS,375,420,350,450,300,64,326.5
287,As E Dey Go,Naira Marley,375,420,350,190,300,325,326.6666667
288,Figure 8,Kida Kudz and Gemitaiz,375,420,350,191,300,325,326.8333333
289,ONEMMENMA (Live),Mercy Chinwo & Chioma Jesus,375,420,350,450,300,67,327
290,Temple Remix,ALOMA,375,420,350,193,300,325,327.1666667
291,Addicted,Guchi,375,420,350,450,300,69,327.3333333
292,Don't Play With Me,Dwn2earth,375,420,350,194,300,325,327.3333333
293,Back Door (feat. Quavo & Kodak Black),Pop Smoke,120,420,350,450,300,325,327.5
294,NDA,Billie Eilish,375,420,350,450,300,71,327.6666667
295,Jackpot,Crayon,375,420,350,197,300,325,327.8333333
296,Woo Baby Interlude,Pop Smoke,122,420,350,450,300,325,327.8333333
297,TAKE OFF,corizo,375,420,350,198,300,325,328
298,Merci Beaucoup,Pop Smoke,123,420,350,450,300,325,328
299,Cuando Tu,Soleil,375,420,350,199,300,325,328.1666667
300,Yafun Yafun,Ajebo Hustlers,375,420,350,200,300,325,328.3333333
301, ',Pop Smoke,125,420,350,450,300,325,328.3333333
302,Vitamina Q,"BCA, El Alfa, Noriel",375,420,350,201,300,325,328.5
303,Natural Something,Sound Sultan,126,420,350,450,300,325,328.5
304,Temptation,Tunji Ige,375,420,350,202,300,325,328.6666667
305,Keto,"IDK, Swae Lee, Rico Nasty",375,420,350,203,300,325,328.8333333
306,Sai dake,Hamisu Breaker,375,420,350,450,300,78,328.8333333
307,Beautiful,Anne-Marie,375,420,350,204,300,325,329
308,Love Song,BadboyMarz,375,420,350,205,300,325,329.1666667
309,YKTV,Show Dem Camp,375,420,105,450,300,325,329.1666667
310,Intro,Show Dem Camp,375,420,106,450,300,325,329.3333333
311,Wandsworth to Bullingdon,Fredo,375,420,350,206,300,325,329.3333333
312,You Remain the Same,Dunsin Oyekan,375,420,350,450,300,82,329.5
313,GANG,Jean Deaux,375,420,350,208,300,325,329.6666667
314,Dama,Namenj & Hamisu Breaker,375,420,350,450,300,83,329.6666667
315,Touch It,KiDi,375,420,350,210,300,325,330
316,You're Welcome,Dwayne Johnson,375,420,350,450,300,85,330
317,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",375,420,350,450,60,325,330
318,Song of Angels (Ndi Mo Zi),Judikay,375,420,350,211,300,325,330.1666667
319,Salute,Alikiba,375,420,350,450,300,86,330.1666667
320,Tekiller,CDQ,375,420,350,212,300,325,330.3333333
321,Try Me,Tems,375,420,350,213,300,325,330.5
322,Risky,Davido,375,420,350,214,300,325,330.6666667
323,Shopping Spree,Davido,375,420,350,215,300,325,330.8333333
324,Area (Acoustic),"Sound Sultan, 2Baba, Black Face, Lambo, Ras Mike, EXCELL, eLDee, FAZE, SASHA, Niyola, NATIVES & W4",375,420,350,450,300,90,330.8333333
325,Selfish,Tink & Yung Bleu,375,420,350,216,300,325,331
326,Who Be This Guy,"Kheengz, Falz & M.I Abaga",375,420,350,450,300,91,331
327,Runaway,AURORA,375,420,350,450,67,325,331.1666667
328,Farin wata sha kallo _ Tuntube,Auta Mg Boy,375,420,350,450,300,92,331.1666667
329,Jafafa,Chinko Ekun & Mohbad,375,420,350,218,300,325,331.3333333
330,Million Little Miracles,Elevation Worship & Maverick City Music,375,420,350,450,300,94,331.5
331,GANI A SO,Zainab Ambato,375,420,350,450,300,95,331.6666667
332,Lurkin (Remix),"Funk Flex, King Von, Polo G",375,420,350,221,300,325,331.8333333
333,Heartbreak Anniversary,Giveon,375,420,350,450,72,325,332
334,Enjoyment,Yemi Alade,375,420,350,222,300,325,332
335,Be My Guest,WSTRN & Fireboy DML,375,420,350,223,300,325,332.1666667
336,Legit,Angela Okorie,375,420,350,450,300,99,332.3333333
337,IYO,Diamond Platnumz,375,420,350,224,300,325,332.3333333
338,Call Me Baby,Cheque,375,420,350,225,300,325,332.5
339,Lemonade,"Internet money, Gunna, Don Toliver, NAV",375,420,350,450,76,325,332.6666667
340,ROCKSTAR,"DaBaby, Roddy Ricch",375,420,350,450,77,325,332.8333333
341,One Time,Moelogo,375,420,350,227,300,325,332.8333333
342,Calling My Phone,"Lil Tjay, 6lack",375,420,350,450,78,325,333
343,a m a r i,J. Cole,375,420,350,450,85,325,334.1666667
344,Kiss Me More (feat. SZA),"Doja Cat, SZA",375,420,350,450,87,325,334.5
345,Dior,Pop Smoke,375,420,350,450,89,325,334.8333333
346,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",375,420,350,450,92,325,335.3333333
347,Blinding Lights,The Weeknd,375,420,350,450,94,325,335.6666667
348,Straightenin,Migos,375,420,350,450,96,325,336
349,All In,"Nasty C, T.I.",375,420,350,450,101,325,336.8333333
350,Real Shiii,Graimmy Thesoh,375,420,350,450,103,325,337.1666667
351,6am in Brighton,ArrDee,375,420,350,450,107,325,337.8333333
352,DESTRUCTO,Diamondxx,375,420,350,450,115,325,339.1666667
353,So Much More,Olamide,375,420,350,450,123,325,340.5
354,Park O X3,"Lojay, Sarz",375,420,350,450,125,325,340.8333333
355,Ramen & OJ,"Joyner Lucas, Lil Baby",375,420,350,450,129,325,341.5
