rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
66,Longtime (feat. Skepta),Wizkid,69,69,69,68,68,67,92,71.71428571
67,True Love (feat. Tay Iwar & Projexx),Wizkid,72,70,70,75,72,69,96,74.85714286
68,Mighty Wine,Wizkid,73,72,72,73,73,74,95,76
69,Away,Ayra Starr,67,75,75,74,77,77,98,77.57142857
70,Ruger,Ruger,78,74,74,76,74,72,97,77.85714286
71,Calling My Phone,"Lil Tjay, 6LACK",80,81,81,72,71,71,94,78.57142857
72,Holy Ground (feat. Nicki Minaj),Davido,74,76,76,78,78,75,99,79.42857143
73,RAPSTAR,Polo G,88,86,86,84,84,84,90,86
74,This Your Body,"Skales, Davido",64,60,60,57,64,66,301,96
75,Runaway,AURORA,63,67,67,60,60,61,301,97
76,9 5 . s o u t h,J. Cole,58,64,64,66,70,73,301,99.42857143
77,Bad Influence,Omah Lay,75,79,79,77,80,76,301,109.5714286
78,Cho Cho (feat. Davido & Mayorkun),Zlatan,68,73,73,81,88,90,301,110.5714286
79,Damages,Tems,81,82,82,82,79,70,301,111
80,Piece of Me (feat. Ella Mai),Wizkid,86,78,78,80,81,80,301,112
81,LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled,79,80,80,79,85,83,301,112.4285714
82,Koleyewon,Naira Marley,70,77,77,86,89,88,301,112.5714286
83,Onyeka (Baby),Burna Boy,77,84,84,85,83,85,301,114.1428571
84,Mood Swings (feat. Lil Tjay),Pop Smoke,85,85,85,83,82,81,301,114.5714286
85,Kiss Me More (feat. SZA),Doja Cat,84,83,83,88,87,91,301,116.7142857
86,Your Body,Mayorkun,76,87,87,89,93,94,301,118.1428571
87,Loading (feat. Bad Boy Timz),Olamide,83,90,90,92,91,86,301,119
88,Triumphant (feat. Bella Shmurda),Olamide,95,92,92,87,86,82,301,119.2857143
89,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,91,88,88,90,90,92,301,120
90,Happy Birthday (feat. Adekunle Gold & Deja),Simi,301,23,23,50,69,89,301,122.2857143
91,a p p l y i n g . p r e s s u r e,J. Cole,87,93,93,91,94,99,301,122.5714286
92,Smile (feat. H.E.R.),Wizkid,98,94,94,96,92,93,301,124
93,Loco (feat. Mayorkun),KDDO,89,96,96,93,100,98,301,124.7142857
94,Okay,Adekunle Gold,94,95,95,98,95,95,301,124.7142857
95,l e t . g o . m y . h a n d,"J. Cole, Bas, 6LACK",92,99,99,95,98,97,301,125.8571429
96,Beamer Body,"KDDO, Davido",90,100,100,100,97,96,301,126.2857143
97,Body,"Russ Millions, Tion Wayne",93,97,97,99,99,100,301,126.5714286
98,Voice of the Heroes,"Lil Baby, Lil Durk",301,301,301,32,31,31,8,143.5714286
99,Seeing Green,"Nicki Minaj, Drake, Lil Wayne",82,89,89,97,96,301,301,150.7142857
100,Tonongo,"Lojay, Sarz",301,301,301,301,67,32,11,187.7142857
101,Capable God,Judikay,301,91,91,94,301,301,301,211.4285714
102,i n t e r l u d e,J. Cole,96,98,98,301,301,301,301,213.7142857
103,LV N ATTN feat. Wizkid,"Lojay, Sarz",301,301,301,301,301,87,4,228
104,Hats Off,"Lil Baby, Lil Durk, Travis Scott",301,301,301,301,301,301,19,260.7142857
105,Monalisa,"Lojay, Sarz",301,301,301,301,301,301,25,261.5714286
106,2040,"Lil Baby, Lil Durk",301,301,301,301,301,301,26,261.7142857
107,Panty!,"Lojay, Sarz",301,301,301,301,301,301,27,261.8571429
108,Who I Want,"Lil Baby, Lil Durk",301,301,301,301,301,301,29,262.1428571
109,Park O X3,"Lojay, Sarz",301,301,301,301,301,301,30,262.2857143
110,Still Hood,"Lil Baby, Lil Durk",301,301,301,301,301,301,34,262.8571429
111,All My Life (feat. Oxlade),M.I Abaga,301,301,301,301,301,301,35,263
112,Still Runnin,"Lil Baby, Lil Durk, Meek Mill",301,301,301,301,301,301,39,263.5714286
113,Man of my Word,"Lil Baby, Lil Durk",301,301,301,301,301,301,40,263.7142857
114,Medical,"Lil Baby, Lil Durk",301,301,301,301,301,301,44,264.2857143
115,Rich Off Pain,"Lil Baby, Lil Durk, Rod Wave",301,301,301,301,301,301,45,264.4285714
116,How It Feels,"Lil Baby, Lil Durk",301,301,301,301,301,301,46,264.5714286
117,Up The Side,"Lil Baby, Lil Durk, Young Thug",301,301,301,301,301,301,47,264.7142857
118,Late At Night,Roddy Ricch,301,301,301,301,301,301,55,265.8571429
119,Okay,"Lil Baby, Lil Durk",301,301,301,301,301,301,56,266
120,Lying,"Lil Baby, Lil Durk",301,301,301,301,301,301,57,266.1428571
121,Constantly (feat. Mayorkun & Peruzzi),Speroachbeatz,301,301,301,301,301,301,60,266.5714286
122,Please,"Lil Baby, Lil Durk",301,301,301,301,301,301,65,267.2857143
123,That's Facts,"Lil Baby, Lil Durk",301,301,301,301,301,301,68,267.7142857
124,Make It Out,"Lil Baby, Lil Durk",301,301,301,301,301,301,70,268
125,Bruised Up,"Lil Baby, Lil Durk",301,301,301,301,301,301,73,268.4285714
126,If You Want To,"Lil Baby, Lil Durk",301,301,301,301,301,301,77,269
127,Oliver Twist,ArrDee,301,301,301,301,301,301,84,270
128,BBC (feat. Tiwa Savage) [Remix],Blaqbonez,97,301,301,301,301,301,301,271.8571429
129,1 0 0 . m i l ,"J. Cole, Bas",99,301,301,301,301,301,301,272.1428571
130,FEM,Davido,100,301,301,301,301,301,301,272.2857143
